ID,totalDOS_000.00_001.00THz,totalDOS_001.00_002.00THz,totalDOS_002.00_003.00THz,totalDOS_003.00_004.00THz,totalDOS_004.00_005.00THz,totalDOS_005.00_006.00THz,totalDOS_006.00_007.00THz,totalDOS_007.00_008.00THz,totalDOS_008.00_009.00THz,totalDOS_009.00_010.00THz,totalDOS_010.00_011.00THz,totalDOS_011.00_012.00THz,totalDOS_012.00_013.00THz,totalDOS_013.00_014.00THz,totalDOS_014.00_015.00THz,totalDOS_015.00_016.00THz,totalDOS_016.00_017.00THz,totalDOS_017.00_018.00THz,totalDOS_018.00_019.00THz,totalDOS_019.00_020.00THz,totalDOS_020.00_021.00THz,totalDOS_021.00_022.00THz,totalDOS_022.00_023.00THz,totalDOS_023.00_024.00THz,totalDOS_024.00_025.00THz,totalDOS_025.00_026.00THz,totalDOS_026.00_027.00THz,totalDOS_027.00_028.00THz,totalDOS_028.00_029.00THz,totalDOS_029.00_030.00THz,totalDOS_030.00_031.00THz,totalDOS_031.00_032.00THz,totalDOS_032.00_033.00THz,totalDOS_033.00_034.00THz,totalDOS_034.00_035.00THz,totalDOS_035.00_036.00THz,totalDOS_036.00_037.00THz,totalDOS_037.00_038.00THz,totalDOS_038.00_039.00THz,totalDOS_039.00_040.00THz,totalDOS_040.00_041.00THz,totalDOS_041.00_042.00THz,totalDOS_042.00_043.00THz,totalDOS_043.00_044.00THz,totalDOS_044.00_045.00THz,totalDOS_045.00_046.00THz,totalDOS_046.00_047.00THz,totalDOS_047.00_048.00THz,totalDOS_048.00_049.00THz,totalDOS_049.00_050.00THz,totalDOS_050.00_051.00THz,totalDOS_051.00_052.00THz,totalDOS_052.00_053.00THz,totalDOS_053.00_054.00THz,totalDOS_054.00_055.00THz,totalDOS_055.00_056.00THz,totalDOS_056.00_057.00THz,totalDOS_057.00_058.00THz,totalDOS_058.00_059.00THz,totalDOS_059.00_060.00THz,totalDOS_060.00_061.00THz,totalDOS_061.00_062.00THz,totalDOS_062.00_063.00THz,totalDOS_063.00_064.00THz,totalDOS_064.00_065.00THz,totalDOS_065.00_066.00THz,totalDOS_066.00_067.00THz,totalDOS_067.00_068.00THz,totalDOS_068.00_069.00THz,totalDOS_069.00_070.00THz,totalDOS_070.00_071.00THz,totalDOS_071.00_072.00THz,totalDOS_072.00_073.00THz,totalDOS_073.00_074.00THz,totalDOS_074.00_075.00THz,totalDOS_075.00_076.00THz,totalDOS_076.00_077.00THz,totalDOS_077.00_078.00THz,totalDOS_078.00_079.00THz,totalDOS_079.00_080.00THz,totalDOS_080.00_081.00THz,totalDOS_081.00_082.00THz,totalDOS_082.00_083.00THz,totalDOS_083.00_084.00THz,totalDOS_084.00_085.00THz,totalDOS_085.00_086.00THz,totalDOS_086.00_087.00THz,totalDOS_087.00_088.00THz,totalDOS_088.00_089.00THz,totalDOS_089.00_090.00THz,totalDOS_090.00_091.00THz,totalDOS_091.00_092.00THz,totalDOS_092.00_093.00THz,totalDOS_093.00_094.00THz,totalDOS_094.00_095.00THz,totalDOS_095.00_096.00THz,totalDOS_096.00_097.00THz,totalDOS_097.00_098.00THz,totalDOS_098.00_099.00THz,totalDOS_099.00_100.00THz
gvd,0.00023033086767223967,0.002162951506377558,0.006254975282666935,0.01788386730848574,0.05333392044193507,0.08899954081985983,0.05634497389451199,0.04839001897908597,0.05585104396797694,0.07189759886947582,0.05505837264705998,0.0725270589936692,0.08764890881498621,0.04409174356098524,0.038632975428732196,0.059688920976453896,0.048308903036095856,0.08285572913475656,0.053824489565209147,0.054135560459804694,0.0018781154441989193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gw2,0.0005161367325846946,0.0044244524337834715,0.03058369403872894,0.048199346971966636,0.050579084471135474,0.053858300635230484,0.053873556704222524,0.06580084992015493,0.06241831268755584,0.04451206573304546,0.053083533413012605,0.0513530598478198,0.04235891498963655,0.046821182437307596,0.030554430199620727,0.0341922917093683,0.04343972119960848,0.012103195971165675,0.025595604811768376,0.02159468246627224,0.0003017337723852873,0.0,0.0,0.0,0.0,0.0014926381637384398,0.02655539326201483,0.018126559785948133,0.021190194189564557,0.034303484142757176,0.031679400695335216,0.02580360711134382,0.01071906707284712,0.01851302672210228,0.023556522838850128,0.0015422705429757975,0.0071194186652576265,0.003234265660890591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gxz,0.0019847383579155186,0.01359075605960596,0.04395324905026263,0.06068821969483385,0.054293830993417266,0.05627216073596011,0.04387133573598925,0.04581878503408709,0.0275269909128324,0.0676553074460614,0.042125573248444625,0.04176166248270638,0.050553715303908446,0.05845700479884747,0.04642004330663825,0.018777390169755402,0.034834648751149014,0.06532226957874009,0.03676481417817545,0.0013767667345620017,0.0,0.0,0.0,0.0,0.008996413819120266,0.014127035622939108,0.026092460063827032,0.029929430159896683,0.019129025570021774,0.02051230658393602,0.022395733919963703,0.012805663575060607,0.017742464425873457,0.015968974554995574,0.0002512291304732004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gz8,0.001947220981524444,0.025139563179126814,0.07205437029330215,0.0783900912982655,0.05760742496401126,0.04823830115361398,0.05509793468470054,0.0605337755711246,0.05849250800228537,0.056478814274917154,0.06407566313032902,0.07439714985699086,0.05393536407841047,0.05204651108292551,0.048582845156174975,0.045376180527795795,0.03888523344283184,0.027741057523509915,0.026827737350766982,0.01900799840011001,0.011285028712836341,0.023635443440110596,0.00022378289433587332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h6c,0.0006405232024475665,0.005018199669312835,0.01766371732511061,0.04734239564147913,0.06266978155733745,0.05422898995933481,0.04609990649957903,0.018739073513710385,0.07273535682021781,0.06355280896759608,0.08314693958351872,0.15622253217535725,0.1248783019403305,0.04438598317520775,0.029565788640758928,0.006539114339676075,0.0,0.0,0.0,0.0,0.0,0.0,0.015094131212427019,0.08866822086964597,0.038471347469747855,0.023619817267443114,0.0007170701697610831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h7r,0.0014305808230267397,0.018128764936817587,0.050231497747191926,0.057596517715171436,0.05412348669223626,0.05684832207807956,0.055001313637271385,0.04834011919854307,0.048307017131412194,0.05428195871718173,0.04924255805889095,0.04613390570835135,0.06027750844839368,0.013914171296626967,0.0023702369733953474,0.05621357755174096,0.05646879359873452,0.002453278117679093,0.02960154585265811,0.014358689767058485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028574216330235706,0.05215362916119786,0.04888723497333487,0.04946644671203236,0.010426865254641265,0.003031530300256786,0.013249489074530366,0.013720762288231452,0.005165981855077965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h82,0.00938891842344289,0.08915966848010491,0.09557950151724243,0.06237182811702007,0.08858693100999665,0.06778666961709118,0.06064714277622605,0.06054861882228902,0.06440465480625979,0.08313773035778281,0.06717315517122316,0.06430190120565295,0.05883376068685748,0.02338917728380995,0.0,0.0,0.08242546569574037,0.022264876029260312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h89,0.004006608325163004,0.0316208371886164,0.07698082088593454,0.07237564930475067,0.050565403939548746,0.0445971742328982,0.05482519133525001,0.06443833674857759,0.05914880090393166,0.05382174061849235,0.06451870358841738,0.07194404195680229,0.05857278867637517,0.050018595160289746,0.04814311432590978,0.051973417735289004,0.03648147276310856,0.04072838975489067,0.025280758466149262,0.014568408241008838,0.004483883608475762,0.020749283986965964,0.0001565782531544113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hai,0.019468805278844797,0.09000240731457539,0.08569103848016418,0.07575658306425144,0.07876433005809569,0.06449585168904087,0.06241146737629255,0.033627090388268756,0.0025240279593167774,0.0,0.012830929245121856,0.06644771074483072,0.01858425948427081,0.01630696333797134,0.018002632787519186,0.08899471581280356,0.03963149096732898,0.028993061979048062,0.00902707745578968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03770189955168116,0.030534936144428385,0.04879557126970625,0.02687630020282301,0.02066465404096298,0.013667219621703417,0.010198975745160148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbz,0.021317153998203966,0.07917099955980664,0.10690186317377261,0.07655011609952876,0.06083403171006804,0.08257752913016818,0.07526604165070504,0.08771452477714822,0.09307778279666669,0.04519258930335477,0.057044267759391296,0.06810989291174355,0.05295785673335531,0.028871831183733397,0.005653086786407345,0.010665234727834544,0.01548107115624454,0.0326141265418671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcm,0.008187422516005518,0.03837610003694014,0.07195054730088822,0.0617458064964469,0.04574166246005314,0.04973636254250514,0.052084289911809585,0.06206400804421662,0.05810296485965562,0.06317836391659346,0.05910179472110143,0.06034423633373845,0.055379924415773066,0.05592081366899862,0.05060154468851906,0.04556271967413699,0.04327558528804165,0.03223521139536041,0.026087899957806825,0.015070542923168307,0.01676472679609668,0.01985069421258247,0.008636777839561715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hja,0.008164007723232267,0.03463466509860595,0.07635948095698225,0.0804608081192211,0.06662316500727034,0.05928967028304094,0.06414006607684992,0.05762138593998829,0.06087811316774456,0.07158241088074185,0.06852512048805945,0.08423940241059558,0.05057227222671984,0.0,0.0,0.0,0.0,0.0,0.01029023654969931,0.017139784148119654,0.027314254044342404,0.027735282869085335,0.027652406430644382,0.03211169867792996,0.026265684700779567,0.025188171821484973,0.0232119123788621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i12,0.0006322103522407893,0.005267178333586971,0.04418322148073821,0.03625760252540342,0.048858005481418644,0.05279488965352794,0.06800286077649433,0.07292398037565744,0.06163184229505701,0.054830563933121405,0.0848737699485424,0.08427290236951981,0.07850108268404747,0.035637562395414164,0.019424457572518917,0.059641720432659355,0.03713824465959736,0.035680117779468994,0.03272698972120894,0.042340843280092064,0.026211184636398675,0.015586083195320106,0.002582686117965608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ia5,0.011531389370046127,0.027922405029140753,0.06830748891164432,0.07820802887983773,0.07477610123603311,0.08536401113098575,0.0947707596937828,0.0701135924445276,0.05626691599285863,0.062083374367625975,0.04703434920844976,0.05163559375349808,0.04102230319887068,0.032555017652745995,0.006445581597416826,0.0005962389081910596,0.005366502078721859,0.05398202655182543,0.008050765852434324,0.005317726276600627,0.006944660776257764,0.010455910203158222,0.020404271514020023,0.017208409638708927,0.011603312232773003,0.04876509010020452,0.0032681733996401097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iiy,0.011791028614401736,0.07231371830756457,0.11396004237222136,0.08558945279886569,0.08052479913260518,0.07020569821018431,0.0783575436989231,0.06100910011518421,0.04759312921917754,0.05528171709458744,0.06533964693719856,0.07181127134330122,0.05337046233764853,0.04757002055614053,0.0029659756408573013,0.021080721776321816,0.0417002651200516,0.019535406724765298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ij5,0.015684347557455923,0.07844336576007761,0.1153843504332975,0.08156191340821879,0.07131412244859767,0.08080074470441653,0.07410507154227029,0.09057556378750078,0.059778501688820394,0.07601122150527025,0.05785495859049782,0.045115241430068134,0.046706952310022386,0.02205159590109909,0.0,0.006661440724313122,0.04908462412198055,0.02886598408609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ik8,0.010633379472959526,0.06807855657888434,0.08886402318368697,0.08127436234683767,0.0816704392404953,0.07229541071135961,0.08372413901894402,0.06377419665158138,0.05611543894033974,0.07794602648546724,0.06955380887951357,0.09941414514011315,0.05315138683394917,0.026088806199999585,0.0,0.028138046086743872,0.02646619792863838,0.012811636300486496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iqt,0.0012599531386878018,0.012069596373919127,0.0332196662446674,0.05759914400476327,0.061598400274791264,0.05339537961644855,0.05120925744615741,0.06056738387900664,0.059305460168284065,0.050093839269460996,0.0444362995583201,0.03820987905239344,0.05959315776525164,0.03214855510200778,0.00719399308725436,0.04313932534601516,0.05572293963124569,0.0017497856321648266,0.026151151738486356,0.03666533237547664,0.0008059497997893038,0.0,0.0,0.0,0.0,0.004726212922179255,0.006361121277586668,0.03591041226817991,0.05026133517722288,0.03281303405881546,0.032302203810493174,0.004400551479147376,0.006604896113064534,0.014871924139014968,0.018222808447040967,0.003581985601577821,0.0034001339502043033,0.0004089312508808643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ish,0.013131690445135553,0.08598256730680869,0.12249394090056291,0.09292930155061821,0.08487775565479908,0.07366365359263809,0.07428950773282107,0.07187407860601663,0.05358089649464847,0.07082650658376906,0.07499072557711853,0.06451296555885025,0.04817041300167818,0.028605240644945133,0.0,0.001701514706570515,0.019638960578718594,0.018730281064301014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ix1,0.0014934112073793039,0.028436050039602853,0.06423492277152262,0.06999469722033146,0.058960366802544115,0.0634332081573576,0.07094462381651111,0.018179764316729383,0.05460197320820887,0.04286041828738554,0.024378268815949813,0.046225856843557143,0.03612686492149173,0.008877884656612106,0.0,0.03694299801747728,0.07902149450600317,0.008208107585563494,0.04871255196866492,0.0038794335971427847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035055470016981992,0.04341793079713262,0.06774501045191648,0.051099485157232095,0.024312010709905567,0.0014883963776446808,0.0048092117071828165,0.015768259196293613,0.021443117633210353,0.0008981342277482508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j8q,0.009721541781993344,0.062074343536746665,0.11080456295503444,0.05672717302735109,0.0627733555428745,0.07930554917158253,0.09272181341687144,0.0651937652575411,0.07649821110419043,0.06983716414800008,0.07871354889128408,0.07827508549311119,0.07375784143145456,0.01903750189234334,0.0,0.013812800623494796,0.044082556202012346,0.006663185524114104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jkq,0.0007074041343971649,0.004230384799538485,0.035714761904968764,0.02857615889827474,0.04880922981740318,0.03374001270125743,0.0786756583660993,0.07839976641918686,0.07133737549844209,0.06174345243375775,0.07885784954120571,0.08610886114021564,0.06690910769234824,0.052642051203840315,0.026537420702901243,0.026143805246878305,0.048214834143726695,0.0356121475158377,0.037659178034623764,0.04044553089290692,0.032978214518419854,0.009651443607039229,0.012612463777915568,0.0036928870088150244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jl4,0.0009327396015445689,0.008738896845088738,0.04486065740815861,0.024621378136269433,0.053567620600631215,0.03824958091843872,0.08270028321914571,0.08120768966230779,0.056400181990329555,0.06949082830611399,0.07930144956788128,0.08329365388823773,0.057110012787294905,0.053362000627903715,0.02343397473599316,0.01581339406668048,0.04941987767755042,0.04606064751443523,0.03891934968392944,0.02890366655755646,0.037813434923860634,0.009826817719052904,0.014981014362449462,0.0009908491991458583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
