ID,LiPDOS_000.00_002.00THz,LiPDOS_002.00_004.00THz,LiPDOS_004.00_006.00THz,LiPDOS_006.00_008.00THz,LiPDOS_008.00_010.00THz,LiPDOS_010.00_012.00THz,LiPDOS_012.00_014.00THz,LiPDOS_014.00_016.00THz,LiPDOS_016.00_018.00THz,LiPDOS_018.00_020.00THz,LiPDOS_020.00_022.00THz,LiPDOS_022.00_024.00THz,LiPDOS_024.00_026.00THz,LiPDOS_026.00_028.00THz,LiPDOS_028.00_030.00THz,LiPDOS_030.00_032.00THz,LiPDOS_032.00_034.00THz,LiPDOS_034.00_036.00THz,LiPDOS_036.00_038.00THz,LiPDOS_038.00_040.00THz,LiPDOS_040.00_042.00THz,LiPDOS_042.00_044.00THz,LiPDOS_044.00_046.00THz,LiPDOS_046.00_048.00THz,LiPDOS_048.00_050.00THz,LiPDOS_050.00_052.00THz,LiPDOS_052.00_054.00THz,LiPDOS_054.00_056.00THz,LiPDOS_056.00_058.00THz,LiPDOS_058.00_060.00THz,LiPDOS_060.00_062.00THz,LiPDOS_062.00_064.00THz,LiPDOS_064.00_066.00THz,LiPDOS_066.00_068.00THz,LiPDOS_068.00_070.00THz,LiPDOS_070.00_072.00THz,LiPDOS_072.00_074.00THz,LiPDOS_074.00_076.00THz,LiPDOS_076.00_078.00THz,LiPDOS_078.00_080.00THz,LiPDOS_080.00_082.00THz,LiPDOS_082.00_084.00THz,LiPDOS_084.00_086.00THz,LiPDOS_086.00_088.00THz,LiPDOS_088.00_090.00THz,LiPDOS_090.00_092.00THz,LiPDOS_092.00_094.00THz,LiPDOS_094.00_096.00THz,LiPDOS_096.00_098.00THz,LiPDOS_098.00_100.00THz
xub,0.0703762199493428,0.5850662744774815,1.9859047083412547,4.933939510247793,7.971372005810654,5.585204852601953,3.41723700383233,0.7244287898946276,0.9666575455502446,0.23185170350882345,0.09210571959687996,0.010082753941773603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xut,0.2936003068537289,1.0699695015970312,2.703815950287542,3.4218746037827756,3.7961035934497023,3.5485489591896062,4.2146595446134825,1.9871850986979176,1.6114036212943113,0.21438512054921688,0.12391369655199114,0.09306428345241713,0.04399081902293389,0.03369081271014451,0.00024975105769087236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xz4,0.08053527988818458,0.2574431916433615,1.047917348668833,1.49018997150412,1.956999917591566,1.2271923550642088,0.02256456386209127,0.001321262037807358,0.0022369745321197954,0.0041708026826121625,0.01297026872627427,0.006715235372997341,0.014440506118478247,0.0007864398349317625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y2l,0.6387252915567933,2.3777480247504097,4.68414722113375,5.727543634026254,5.183284218299063,8.820858722207788,2.1589924312214066,0.9396418468687493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yav,0.4428421259303749,3.2342919935987964,8.109298364857779,13.404233101665234,14.082582628918104,7.430353507695237,1.0347421538037054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ym6,0.628536696108342,3.9459221484921487,4.338577680779789,4.474035405816272,3.368156768892039,2.692062869864948,3.2381491181633493,0.9988522714791763,0.4814147553322847,0.14192151099133454,0.0,0.0,0.003485095819630857,0.005315798281543493,0.026342831684662116,0.015387902479069737,0.019353887694503413,0.009040470030672765,0.0009201082152330287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ymc,1.6663036683034957,4.543591085296677,8.736317693138545,14.807045800303529,20.30396599314833,14.978241926289158,4.862432796504976,1.020568487339034,0.2699400657578366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yq2,2.3080112689608634,4.342087738027171,3.782624953498349,3.4087369807484986,3.1932559363535624,1.7373255184428444,1.7802297551232122,0.62449872092634,0.2200404847102817,0.11276318471344737,0.0,0.0,0.0,0.005548238444429643,0.022480421524882388,0.01371082174760474,0.015536680191122088,0.008481434665984722,0.0011011520362558258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yqu,1.129672291027475,4.244718094300029,3.7513062647466233,3.1888822712489944,2.996441911842517,2.5034531557962403,2.207346702283175,0.7574890600791555,0.4085046725489825,0.12966459490455406,0.0009086580731043625,0.0,0.0,0.009408352077553417,0.013615217244353772,0.020771364100710343,0.01744224407772066,0.009505944191122495,0.001996794275129332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ysm,0.28349743220738544,0.967384126664871,1.7135625804168864,3.008980125093356,4.7550329268292115,4.318027862888872,2.8992225792563318,3.859419192539793,0.7112362787630317,0.39972571109722566,0.09853906680312008,0.04431790075627973,0.04581138605176349,0.013461750143669349,0.0033768323316607507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ywe,0.40682114221016485,3.1492284798229813,6.387881547676594,4.666277533763854,7.155122641834042,7.3937822169451834,4.767300669749162,0.0,0.27073837238529563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z2s,0.43408234427439907,3.745912085994531,10.324807270006984,11.027217988237966,19.589804243531606,23.206152512417304,18.275207989217165,17.581991830153683,15.658512779294668,9.684252366462545,2.7705563140656864,2.0607092235078426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z7n,0.4275719543414538,2.0685523521043487,3.328816809983771,1.9684648766625354,2.1639751068557134,2.998176494538132,1.0629504291894882,0.16975553397829657,0.39440241585313984,0.07890293043878494,0.0,0.0,0.0,0.0017592135096684558,0.015311886488905913,0.01839513299571749,0.0064913548062452975,0.0038691773644430327,4.699464502877504e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z9y,1.4312458527056675,4.3807761443049325,4.63072212666315,3.4426114661012264,2.7616455285521386,2.039706438297987,1.9640142726305925,0.510303738983108,0.21792308937127558,0.09952464925585147,0.0,0.0,0.0001463469384823668,0.0065687176648125956,0.018975078492875497,0.013900287763725316,0.017884527682863194,0.009531893573171857,0.0007161068005245852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zxr,1.7767091492606206,4.925720001387987,8.370652942995912,11.144010121556292,20.51176462858167,26.63122688553875,18.729584908132352,18.17744499445226,16.598524288481215,8.998647673114192,2.845463559421006,0.3223807884640735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzr,1.6360028099040251,4.194152579443359,8.444519538262877,11.719000296503557,16.32161291045308,11.141039209153305,5.6800171548342675,1.3449810737389143,0.5223643452206588,0.014012185035163327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
