ID,frac_H,frac_Li,frac_B,frac_C,frac_N,frac_O,frac_F,frac_Na,frac_Mg,frac_Al,frac_Si,frac_P,frac_S,frac_Cl,frac_K,frac_Ca,frac_Sc,frac_Ti,frac_V,frac_Cr,frac_Mn,frac_Fe,frac_Co,frac_Cu,frac_Zn,frac_Ga,frac_Ge,frac_Se,frac_Br,frac_Sr,frac_Y,frac_Zr,frac_Nb,frac_Mo,frac_Ag,frac_Cd,frac_In,frac_Sn,frac_Sb,frac_Te,frac_I,frac_Ba,frac_La,frac_Ce,frac_Pr,frac_Nd,frac_Sm,frac_Gd,frac_Er,frac_Lu,frac_Hf,frac_Ta,frac_W,frac_Pb,frac_Bi,comp_Z_mean,comp_Z_std,comp_Z_min,comp_Z_max,comp_atomic_mass_mean,comp_atomic_mass_std,comp_atomic_mass_min,comp_atomic_mass_max,comp_X_mean,comp_X_std,comp_X_min,comp_X_max,comp_row_mean,comp_row_std,comp_row_min,comp_row_max,comp_group_mean,comp_group_std,comp_group_min,comp_group_max,static_Z,static_Space group #,static_a,static_b,static_c,static_alpha,static_beta,static_gamma
1xf,0.0,0.08108108108108109,0.0,0.0,0.0,0.6486486486486487,0.0,0.0,0.0,0.02702702702702703,0.0,0.16216216216216217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.81081081081081,7.032118737420496,3.0,32.0,22.582505691891892,16.21906921418632,6.941,72.64,2.872432432432433,0.8235467311619887,0.98,3.44,2.3513513513513513,0.6245524328806131,2.0,4.0,14.378378378378379,4.04268676615716,1.0,16.0,6,167,8.25658,8.25658,20.6523,90.0,90.0,120.0
1xt,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,19.448650338776723,3.0,51.0,40.174949999999995,47.24809586562722,6.941,121.76,2.4775,1.0341753961490285,0.98,3.44,2.75,1.299038105676658,2.0,5.0,12.0,6.363961030678928,1.0,16.0,8,14,4.855,17.857,5.5771,90.0,90.061,90.0
20k,0.0,0.2608695652173913,0.0,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.130434782608695,17.270996919505624,3.0,57.0,34.12532608695652,41.75829921112009,6.941,138.90547,2.3265217391304347,1.1742883458046527,0.95,3.44,2.7391304347826084,1.4208812729015818,2.0,6.0,9.391304347826086,6.982830685734351,1.0,16.0,8,230,12.83078,12.83078,12.83078,90.0,90.0,90.0
21m,0.0,0.06077348066298342,0.0,0.0,0.0,0.6629834254143646,0.0,0.0,0.0,0.0,0.0,0.16574585635359115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055248618784530384,0.10497237569060772,0.0,0.0,0.0,0.0,15.922651933701655,19.969163676519436,3.0,72.0,35.866126298342536,50.58348154063955,6.941,178.49,2.846685082872928,0.8840133590954647,0.98,3.44,2.607734806629834,1.2507438036101404,2.0,6.0,13.591160220994475,4.907850209767159,1.0,16.0,6,167,8.839,8.839,22.046,90.0,90.0,120.0
240,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.923076923076923,8.597508927783304,3.0,32.0,19.389465230769233,18.83555858266458,6.941,72.64,1.4315384615384614,0.5728987849101089,0.98,2.19,2.4615384615384617,0.6343239424027171,2.0,4.0,6.307692307692308,6.718340172584015,1.0,15.0,8,218,11.7831,11.7831,11.7831,90.0,90.0,90.0
24k,0.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.08695652173913,9.011649675152428,3.0,32.0,29.663511391304347,20.02829076690581,6.941,72.64,2.0017391304347827,0.7026635794319451,0.98,2.58,2.8260869565217392,0.6360321234055563,2.0,4.0,11.130434782608695,6.7328161161910804,1.0,16.0,4,216,9.80192,9.80192,9.80192,90.0,90.0,90.0
2d1,0.0,0.24444444444444444,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.22222222222222,18.815347032425876,3.0,57.0,36.96432611111112,45.975431843916226,6.941,138.90547,2.358888888888889,1.1656085148438746,0.98,3.44,2.8,1.514375558880073,2.0,6.0,9.6,6.9182528301748425,1.0,16.0,8,230,12.8582,12.8582,12.8582,90.0,90.0,90.0
2eq,0.0,0.07103825136612021,0.0,0.0,0.0,0.6557377049180327,0.0,0.0,0.0,0.0,0.0,0.16393442622950818,0.0,0.0,0.0,0.0,0.0,0.09289617486338797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016393442622950817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.765027322404372,6.923033612381251,3.0,49.0,22.39107573770492,16.00496088591332,6.941,114.818,2.8566120218579236,0.852191323388565,0.98,3.44,2.398907103825137,0.7238323229916299,2.0,5.0,13.606557377049182,4.893216075157859,1.0,16.0,6,167,8.5495,8.5495,20.9586,90.0,90.0,120.0
2ha,0.0,0.06748466257668712,0.0,0.0,0.0,0.6134969325153373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20449897750511245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11451942740286299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.137014314928425,15.82779388886345,3.0,57.0,35.98012130879346,39.29255847211543,6.941,138.90547,2.6174642126789367,1.0474392336101273,0.98,3.44,2.867075664621677,1.3778557763014005,2.0,6.0,11.044989775051125,6.279614537710635,1.0,16.0,2,123,3.89816,3.89816,7.8519,90.0,90.0,90.0
2lu,0.0,0.07331975560081466,0.0,0.0,0.0,0.6109979633401221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20366598778004072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1120162932790224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.973523421588595,15.720228112315015,3.0,57.0,35.59306894093687,39.00055477155727,6.941,138.90547,2.6105498981670063,1.0508591689316358,0.98,3.44,2.8553971486761713,1.369386856086036,2.0,6.0,11.0,6.305204264309282,1.0,16.0,2,123,3.868,3.868,7.751,90.0,90.0,90.0
2mn,0.0,0.2916666666666667,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.333333333333332,18.41119828317055,3.0,57.0,34.989342083333334,44.97904126965423,6.941,138.90547,2.2541666666666664,1.189246668647379,0.98,3.44,2.75,1.479019945774904,2.0,6.0,9.0,7.053367989832942,1.0,16.0,8,230,12.968,12.968,12.968,90.0,90.0,90.0
2r7,0.0,0.15789473684210525,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.421052631578947,13.059845205311722,3.0,42.0,29.085889473684208,30.313760033060802,6.941,95.94,2.75578947368421,0.9554184301819292,0.98,3.44,2.5789473684210527,1.138595139620207,2.0,5.0,11.526315789473683,6.046908048987399,1.0,16.0,4,62,5.0377,10.4091,17.6149,90.0,90.0,90.0
2ro,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,6.020797289396148,3.0,16.0,23.508460333333332,11.721314815107869,6.941,32.065,1.9816666666666667,0.7215819811743885,0.98,2.58,2.6666666666666665,0.4714045207910317,2.0,3.0,10.833333333333334,6.962199524735141,1.0,16.0,1,162,6.0773,6.0773,6.5985,90.0,90.0,120.0
2t8,0.0,0.125,0.0,0.0,0.0,0.5,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,5.695392874947259,3.0,23.0,21.481533149999997,12.726941057634502,6.941,50.9415,2.8175,1.005096388412574,0.98,3.98,2.375,0.6959705453537527,2.0,4.0,12.75,5.739120141624499,1.0,17.0,2,2,5.3115,7.2617,5.1744,107.934,98.444,107.547
2tt,0.0,0.05572441742654508,0.0,0.0,0.0,0.60790273556231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20263424518743667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05572441742654508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07801418439716311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.05268490374873,14.619429563249644,3.0,57.0,35.531526028368795,35.96061844466833,6.941,138.90547,2.5966058763931104,1.0630565791442719,0.95,3.44,2.8844984802431606,1.3333964625687293,2.0,6.0,10.938196555217832,6.340493205822265,1.0,16.0,1,221,5.497,5.497,5.497,90.0,90.0,90.0
2uv,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,17.65093639316497,3.0,50.0,51.368222222222215,41.466522153493564,6.941,118.71,1.7866666666666664,0.7426379407969343,0.98,2.55,3.2222222222222223,1.1331154474650633,2.0,5.0,9.11111111111111,7.279261935181866,1.0,16.0,4,62,14.931,8.2217,6.5989,90.0,90.0,90.0
2wb,0.0,0.2796610169491525,0.0,0.0,0.0,0.5084745762711864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06779661016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1271186440677966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,16.101694915254235,19.687555146227194,3.0,73.0,36.985481440677965,48.451724705737846,6.941,180.94788,2.27864406779661,1.1854648771714755,0.98,3.44,2.7796610169491522,1.5190072205022427,2.0,6.0,9.152542372881356,7.02372145147183,1.0,16.0,8,230,12.947,12.947,12.947,90.0,90.0,90.0
2yl,0.0,0.4011976047904191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0778443113772455,0.4790419161676646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04191616766467065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.377245508982037,7.565772885759063,3.0,32.0,23.601113209580838,15.833675659840647,6.941,72.64,1.8838323353293416,0.7535749024252367,0.98,2.58,2.6407185628742518,0.5603843514873936,2.0,4.0,9.820359281437128,7.233741124021509,1.0,16.0,24,11,13.393,22.947,18.2009,90.0,92.562,90.0
31s,0.0,0.43181818181818177,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.363636363636363,8.254725668837736,3.0,32.0,18.031102272727274,18.727103841630775,6.941,72.64,2.2065909090909086,1.1628627355520242,0.98,3.44,2.227272727272727,0.6347381838076792,2.0,4.0,9.09090909090909,7.24825427828278,1.0,16.0,4,62,10.8891,6.2315,5.1518,90.0,90.0,90.0
32j,0.0,0.2916666666666667,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,18.0,23.425413550244958,3.0,72.0,42.26150875,58.50417294064404,6.941,178.49,2.251666666666667,1.1912166982636796,0.98,3.44,2.8333333333333335,1.6244657241348273,2.0,6.0,9.0,7.053367989832942,1.0,16.0,8,230,12.938,12.938,12.938,90.0,90.0,90.0
3jh,0.0,0.3939393939393939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.48484848484848486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.272727272727273,7.216448918008489,3.0,32.0,23.298008666666668,14.892868327674087,6.941,72.64,1.896969696969697,0.7520818977344875,0.98,2.58,2.6363636363636362,0.5403804393977881,2.0,4.0,9.93939393939394,7.219247815848264,1.0,16.0,24,11,13.395,22.979,18.1981,90.0,92.591,90.0
3k7,0.0,0.06748466257668713,0.0,0.0,0.0,0.6094069529652352,0.00408997955010225,0.0,0.0,0.00408997955010225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20040899795501024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114519427402863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.104294478527606,15.822615960437226,3.0,57.0,35.906966060531694,39.28358056457198,6.941,138.90547,2.619959100204499,1.049453065443384,0.98,3.98,2.8629856850715742,1.3759696643376613,2.0,6.0,11.085889570552148,6.268105495207686,1.0,17.0,2,99,3.8697,3.8697,7.749,90.0,90.0,90.0
3nb,0.0,0.08333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.583333333333332,18.126676167706226,3.0,62.0,39.337849999999996,43.832736339797066,6.941,150.36,2.8304166666666664,0.9191004622576479,0.98,3.44,2.833333333333333,1.4624940645653537,2.0,6.0,12.0,5.787918451395113,1.0,16.0,4,88,5.2546,5.2546,11.5052,90.0,90.0,90.0
3o4,0.0,0.26595744680851063,0.0,0.0,0.0,0.5106382978723404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.893617021276594,18.537178332588223,3.0,57.0,36.25400893617021,45.302166981141966,6.941,138.90547,2.290106382978723,1.1804204936691631,0.98,3.44,2.7872340425531914,1.4937624951887745,2.0,6.0,9.297872340425531,6.989094525156701,1.0,16.0,8,230,12.971,12.971,12.971,90.0,90.0,90.0
3qz,0.0,0.2916666666666667,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.333333333333332,18.41119828317055,3.0,57.0,34.989342083333334,44.97904126965423,6.941,138.90547,2.2541666666666664,1.189246668647379,0.98,3.44,2.75,1.479019945774904,2.0,6.0,9.0,7.053367989832942,1.0,16.0,8,230,12.972,12.972,12.972,90.0,90.0,90.0
3rh,0.0,0.2765957446808511,0.0,0.0,0.0,0.5106382978723404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031914893617021274,0.0,0.05319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.617021276595743,18.547298009888998,3.0,57.0,35.601620106382974,45.28919984163646,6.941,138.90547,2.2921276595744677,1.1800945439409518,0.98,3.44,2.7659574468085104,1.49057701175634,2.0,6.0,9.191489361702127,7.020148200752255,1.0,16.0,8,230,12.9488,12.9488,12.9488,90.0,90.0,90.0
3rx,0.0,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.714285714285715,18.49103478302225,3.0,60.0,37.57822857142857,45.17306735129792,6.941,144.242,2.4885714285714284,1.1093811475828517,0.98,3.44,2.8571428571428568,1.4568627181693672,2.0,6.0,10.285714285714285,6.648615016125769,1.0,16.0,2,129,3.7465,3.7465,11.895,90.0,90.0,90.0
3sx,0.0,0.4047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761904761904763,0.07142857142857144,0.4761904761904763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.571428571428573,6.260773028274116,3.0,16.0,21.628316333333338,12.141117920775242,6.941,32.065,1.8721428571428576,0.7536657580319887,0.98,2.58,2.595238095238096,0.4908459078116263,2.0,3.0,9.761904761904763,7.240131292579359,1.0,16.0,6,137,8.644,8.644,12.504,90.0,90.0,90.0
3ta,0.0,0.07103825136612021,0.0,0.0,0.0,0.6557377049180327,0.0,0.0,0.0,0.0,0.0,0.16393442622950818,0.0,0.0,0.0,0.0,0.0,0.09289617486338797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016393442622950817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.469945355191257,5.530632380888561,3.0,31.0,21.651813442622952,12.340738110031502,6.941,69.723,2.8571038251366123,0.851578300124069,0.98,3.44,2.3825136612021858,0.6743709625781369,2.0,4.0,13.606557377049182,4.893216075157859,1.0,16.0,6,167,8.5175,8.5175,20.8541,90.0,90.0,120.0
3tt,0.0,0.07103825136612021,0.0,0.0,0.0,0.6557377049180327,0.0,0.0,0.0,0.008196721311475409,0.0,0.16393442622950818,0.0,0.0,0.0,0.0,0.0,0.09289617486338797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008196721311475409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.387978142076504,5.513249590640946,3.0,39.0,21.458710070491804,12.315899988542286,6.941,88.90585,2.850628415300547,0.8613278531825037,0.98,3.44,2.3825136612021858,0.6864179760113467,2.0,5.0,13.524590163934427,4.9855744604696115,1.0,16.0,6,167,8.5069,8.5069,20.8226,90.0,90.0,120.0
3uq,0.0,0.07103825136612021,0.0,0.0,0.0,0.6557377049180327,0.0,0.0,0.0,0.016393442622950817,0.0,0.16393442622950818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09289617486338797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.103825136612024,7.354797446403233,3.0,32.0,23.252450687431697,17.02892460900596,6.941,72.64,2.8974863387978145,0.7978627315133612,0.98,3.44,2.366120218579235,0.6464275317879833,2.0,4.0,14.535519125683061,3.8107692708200744,1.0,16.0,6,167,8.26189,8.26189,20.5646,90.0,90.0,120.0
3vi,0.0,0.2765957446808511,0.0,0.0,0.0,0.5106382978723404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06382978723404255,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,18.340425531914892,23.661870392198935,3.0,73.0,43.12143680851064,59.21546492550466,6.941,180.94788,2.2823404255319146,1.1910235411610548,0.89,3.44,2.8510638297872335,1.6370539626954337,2.0,6.0,9.191489361702127,7.033773533618157,1.0,16.0,8,230,12.9855,12.9855,12.9855,90.0,90.0,90.0
3we,0.0,0.06952965235173823,0.0,0.0,0.0,0.6134969325153373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20449897750511245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11247443762781185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3640081799591,16.61307579622076,3.0,60.0,36.31047852760736,40.6277751178002,6.941,144.242,2.6217177914110428,1.0413505438242872,0.98,3.44,2.8588957055214728,1.371089012100313,2.0,6.0,11.040899795501023,6.285501544086653,1.0,16.0,2,47,3.8204,3.823,7.679,90.0,90.0,90.0
3zo,0.0,0.4706994328922495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017013232514177693,0.05860113421550095,0.3780718336483932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07561436672967864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.224952741020795,9.174451933875481,3.0,35.0,23.724811194706994,20.02353481415071,6.941,79.904,1.8211909262759924,0.8104925685179177,0.98,2.96,2.6049149338374296,0.6246771887281023,2.0,4.0,8.92249527410208,7.48455527647773,1.0,17.0,4,216,10.0315,10.0315,10.0315,90.0,90.0,90.0
