ID,totalDOS_000.00_001.00THz,totalDOS_001.00_002.00THz,totalDOS_002.00_003.00THz,totalDOS_003.00_004.00THz,totalDOS_004.00_005.00THz,totalDOS_005.00_006.00THz,totalDOS_006.00_007.00THz,totalDOS_007.00_008.00THz,totalDOS_008.00_009.00THz,totalDOS_009.00_010.00THz,totalDOS_010.00_011.00THz,totalDOS_011.00_012.00THz,totalDOS_012.00_013.00THz,totalDOS_013.00_014.00THz,totalDOS_014.00_015.00THz,totalDOS_015.00_016.00THz,totalDOS_016.00_017.00THz,totalDOS_017.00_018.00THz,totalDOS_018.00_019.00THz,totalDOS_019.00_020.00THz,totalDOS_020.00_021.00THz,totalDOS_021.00_022.00THz,totalDOS_022.00_023.00THz,totalDOS_023.00_024.00THz,totalDOS_024.00_025.00THz,totalDOS_025.00_026.00THz,totalDOS_026.00_027.00THz,totalDOS_027.00_028.00THz,totalDOS_028.00_029.00THz,totalDOS_029.00_030.00THz,totalDOS_030.00_031.00THz,totalDOS_031.00_032.00THz,totalDOS_032.00_033.00THz,totalDOS_033.00_034.00THz,totalDOS_034.00_035.00THz,totalDOS_035.00_036.00THz,totalDOS_036.00_037.00THz,totalDOS_037.00_038.00THz,totalDOS_038.00_039.00THz,totalDOS_039.00_040.00THz,totalDOS_040.00_041.00THz,totalDOS_041.00_042.00THz,totalDOS_042.00_043.00THz,totalDOS_043.00_044.00THz,totalDOS_044.00_045.00THz,totalDOS_045.00_046.00THz,totalDOS_046.00_047.00THz,totalDOS_047.00_048.00THz,totalDOS_048.00_049.00THz,totalDOS_049.00_050.00THz,totalDOS_050.00_051.00THz,totalDOS_051.00_052.00THz,totalDOS_052.00_053.00THz,totalDOS_053.00_054.00THz,totalDOS_054.00_055.00THz,totalDOS_055.00_056.00THz,totalDOS_056.00_057.00THz,totalDOS_057.00_058.00THz,totalDOS_058.00_059.00THz,totalDOS_059.00_060.00THz,totalDOS_060.00_061.00THz,totalDOS_061.00_062.00THz,totalDOS_062.00_063.00THz,totalDOS_063.00_064.00THz,totalDOS_064.00_065.00THz,totalDOS_065.00_066.00THz,totalDOS_066.00_067.00THz,totalDOS_067.00_068.00THz,totalDOS_068.00_069.00THz,totalDOS_069.00_070.00THz,totalDOS_070.00_071.00THz,totalDOS_071.00_072.00THz,totalDOS_072.00_073.00THz,totalDOS_073.00_074.00THz,totalDOS_074.00_075.00THz,totalDOS_075.00_076.00THz,totalDOS_076.00_077.00THz,totalDOS_077.00_078.00THz,totalDOS_078.00_079.00THz,totalDOS_079.00_080.00THz,totalDOS_080.00_081.00THz,totalDOS_081.00_082.00THz,totalDOS_082.00_083.00THz,totalDOS_083.00_084.00THz,totalDOS_084.00_085.00THz,totalDOS_085.00_086.00THz,totalDOS_086.00_087.00THz,totalDOS_087.00_088.00THz,totalDOS_088.00_089.00THz,totalDOS_089.00_090.00THz,totalDOS_090.00_091.00THz,totalDOS_091.00_092.00THz,totalDOS_092.00_093.00THz,totalDOS_093.00_094.00THz,totalDOS_094.00_095.00THz,totalDOS_095.00_096.00THz,totalDOS_096.00_097.00THz,totalDOS_097.00_098.00THz,totalDOS_098.00_099.00THz,totalDOS_099.00_100.00THz
gz8,1.0238374165822952,13.218235456344626,37.88576696457113,41.21705205622494,30.289647508284773,25.363416942421082,28.970172179657,31.828305562007756,30.7550189992277,29.69623060120901,33.690609349224474,39.11758677283501,28.35889934651061,27.36575147600695,25.544576166170202,23.858530637636875,20.445628579936624,14.586085984907356,14.105867573619719,9.994294515629804,5.933602171008829,12.427378084512497,0.11766373852071865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h6c,0.03078423164505795,0.2411800547911072,0.8489371872419271,2.275326277783948,3.011976873334554,2.606303381995506,2.2156109178804115,0.9006199582708376,3.495739209108237,3.0544161171316,3.9961310362152105,7.5082223411842755,6.001785040234072,2.1332379258674763,1.420963491733076,0.314276844018913,0.0,0.0,0.0,0.0,0.0,0.0,0.7254401244930548,4.261489732731093,1.848974194347285,1.135193734429052,0.0344631609398931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h7r,0.4433530876224062,5.61830815857977,15.567306134439365,17.849808661137473,16.773477283949752,17.61793441781547,17.045525727641348,14.981146648789263,14.97088794586739,16.822589546906485,15.260822601860667,14.297416273625117,18.680677844009864,4.3121581855227475,0.7345630974755295,17.421219949765884,17.500314273291053,0.7602984821006373,9.173852005373135,4.44991945926472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.855471031407632,16.162996278958815,15.150703981123456,15.330208213673814,3.231402819371908,0.9395053374167901,4.106165688831254,4.2522185584384715,1.6009958816617882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h82,1.5136809776372249,14.37431747343768,15.409322647586231,10.055583135695372,14.281980765993474,10.92856362246934,9.777529447823156,9.76164542069776,10.383315356975771,13.40346089836001,10.829652852950105,10.366749426417257,9.48517607440246,3.770802039209258,0.0,0.0,13.288629623728326,3.5895422449079035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h89,2.155849241270545,17.014330408412132,41.421329671043864,38.94340948182447,27.207897271361006,23.996551803923168,29.499975428170302,34.6725529709733,31.826394596635737,28.960045320006714,34.715796227271596,38.71117306186858,31.516457756555496,26.913674029103447,25.904527737357796,27.965511998555883,19.629708969263902,21.914861904471252,13.602902888136555,7.838872508612553,2.4126583610801617,11.164637146903488,0.08425058824502685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hai,2.3710475941512943,10.961124130350907,10.436055408571791,9.226167781892478,9.592472296803798,7.854756970948188,7.60090603663334,4.095342812332227,0.30739381974360924,0.0,1.5626405155137917,8.092468050393919,2.2633214061237084,1.9859763162983626,2.1924868294624673,10.838400394779981,4.8266008090810715,3.530978345507407,1.099380777464816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59160163896054,3.7187585907740015,5.942666753670466,3.2731842567061022,2.516686439975601,1.6644898204405933,1.2421027668115983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbz,3.274700375788123,12.162097343381939,16.422059508370502,11.759482245091053,9.345207456795158,12.685401892625997,11.562225187209066,13.474537326793467,14.298430753347759,6.942399026952799,8.763031175924127,10.462911321641116,8.135284539402562,4.435235418153326,0.8684163667143707,1.6383729354326988,2.378172505449271,5.01011966473817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcm,4.37352002706705,20.49957013262477,38.43421528126955,32.983093369336416,24.43407268274032,26.567943357983538,27.82214849417599,33.15306882120714,31.037176834212573,33.748330359938336,31.570727215193415,32.23440901061889,29.58259550626076,29.871525261233444,27.03010241173405,24.33848584129254,23.11675482367042,17.21925823893241,13.935515445373028,8.050313900913352,8.955305317113186,10.603753320436908,4.613554604860042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hja,0.5872966520289917,2.491524205528725,5.493094695279401,5.7881330873186485,4.79269043866775,4.265138647290094,4.614063012294455,4.145126780260735,4.379406935580782,5.149445184231034,4.929511975839617,6.059954948827311,3.638032590259755,0.0,0.0,0.0,0.0,0.0,0.7402518075806128,1.2329897506153884,1.9649136180092341,1.9952012938128192,1.9892393868084994,2.310028819650043,1.8894823732368593,1.811969008725086,1.669802245348535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i12,0.10747069524559927,0.8953781213591254,7.510793700063792,6.163501969767804,8.305469530498124,8.974708301388791,11.559941561279636,12.396492470062242,10.47691945764624,9.320756621138813,14.427860967722381,14.32571829283701,13.344555184337807,6.058100114809349,3.3020021780538116,10.13861468389922,6.3132040777591385,6.06533418918761,5.563326076783881,7.197604165240477,4.455691410462151,2.64950928313624,0.439035950163003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ia5,0.7093372929620523,1.7176077019660527,4.201839667254888,4.810857539649638,4.599747309444284,5.251047781746504,5.829690766298022,4.312939600637808,3.461180660274408,3.8189719641480906,2.8932522242651615,3.1762913486155284,2.523429620522741,2.002576389807423,0.39649093922317036,0.03667680272712914,0.3301128714883177,3.320628881229453,0.4952316041700229,0.3271124962231653,0.4271910970560455,0.6431806958343032,1.2551402312555666,1.0585512567125335,0.7137615272942384,2.999716330157298,0.20103711685021608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iiy,1.8773304328937912,11.513562432431431,18.144358959313088,13.6272830580515,12.820904855548903,11.177930113031408,12.475841272501,9.713676734683318,7.577628110466776,8.801780852056709,10.40317275796572,11.433564409546932,8.497476890328386,7.573948821932959,0.4722332983741637,3.356406114536753,6.639384851801111,3.1103659199474123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ij5,2.2215947554667164,11.111037251332956,16.34350851041244,11.552761019210699,10.10122224352277,11.444945989341086,10.496543620236984,12.829491105487335,8.467270019045856,10.766538450778768,8.194811554102174,6.390306219974605,6.615762620387301,3.12347769801012,0.0,0.9435535474315202,6.952545722669186,4.088695345606851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ik8,1.6269114902943458,10.416047524918632,13.596232576761887,12.435011306110624,12.495611235885569,11.061227964351382,12.809828157765367,9.757478662413561,8.585685541187587,11.92577453240267,10.641761741652857,15.210405632333206,8.132184333788672,3.991598219811152,0.0,4.305132776401734,4.049339311552103,1.960185692586066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iqt,0.41822763078680636,4.006370190302774,11.026904003354582,19.11940435939441,20.44691363205279,17.724010859012445,16.998351572315812,20.104679043105747,19.68579730253653,16.62810073754102,14.750142457333084,12.683350434267737,19.781295365653477,10.671360402764464,2.3879671333749286,14.319626087042678,18.49661888752732,0.5808221566773852,8.680588109272122,12.170655098630647,0.26752619994266524,0.0,0.0,0.0,0.0,1.5688145632905162,2.111504467414818,11.920067645642632,16.683699167767315,10.891926907406685,10.722362407005846,1.460714817692292,2.192422851406093,4.936572168373743,6.048861476725278,1.1890008490478863,1.1286371871200913,0.13574024537825835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ish,2.0124144958225525,13.176716703701885,18.772037259684218,14.241294699145556,13.00740575375626,11.288859185680089,11.384770519353154,11.014609144568851,8.211202758357842,10.854070093500212,11.49223124274512,9.886528136004287,7.3820531940916965,4.383715955755292,0.0,0.2607549176295265,3.0096451874664183,2.8703912327291334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ix1,0.47290637519859524,9.004612582754625,20.340750316417804,22.164651224010136,18.67049959662512,20.08687787307794,22.46545674969812,5.7568380379816375,17.290362561224953,13.572259905128107,7.719668020704546,14.63796594823836,11.440000351472321,2.8112874951281412,0.0,11.698438578127536,25.023093669684982,2.599194639995119,15.42540745934258,1.228468670372365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1100730444969429,13.748802855127138,21.452261220689934,16.181258169762373,7.698686605403736,0.47131836987205133,1.5228939389021434,4.9932063338380885,6.790217578903594,0.2844048578097613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j8q,1.4681028369406237,9.374183837415826,16.733198999520937,8.56667857019686,9.479745437855854,11.97636180915137,14.002424756917158,9.845264657784782,11.552410436682479,10.54648954957679,11.886960630771867,11.820745891053875,11.138572325297574,2.8749565823170258,0.0,2.0859460604293076,6.657146291305537,1.0062438438656613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jkq,0.12006105075443692,0.7179834262080108,6.061530648826627,4.8499626974563075,8.283931537078256,5.726375038552856,13.352879567604695,13.306055022156961,12.10742183137728,10.479135498297225,13.383801162288478,14.614447166855044,11.355853583511802,8.934440264175066,4.503946837429794,4.437142187943863,8.183050349542782,6.044114873624665,6.391538111716557,6.8644395773309554,5.597082197520422,1.638048753766185,2.140594859640231,0.6267589812343601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jl4,0.15298787212215484,1.4333531360855973,7.3580413091822905,4.038396400823151,8.786156690213058,6.273693091390101,13.56449359783305,13.319678526375014,9.250753174534857,11.39787989804826,13.007017184112584,13.661818205787682,9.367179563008847,8.752430919331985,3.843638593544398,2.593711583902291,8.10584423981311,7.554863586935795,6.383548508782724,4.740776992685198,6.202156461515472,1.6117938276456414,2.457184733817769,0.16251900350349047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joc,0.18793839581499322,1.7130010686012758,5.682677626017076,4.047691813171805,2.297465884511162,3.05237810132248,3.077091953700627,2.0080447961961205,1.2481731796083118,4.722810812388083,7.328007469455862,6.130312330717075,1.039535888531809,0.995247539275077,0.0,1.243693538335485,4.640523410463125,0.0342229627453321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jqc,0.05644775692569167,0.4462281188652593,1.590991855936577,1.2963148293712985,1.4854203282984506,1.9133066926486828,2.7020350448428454,3.2077656700615726,2.971614350638049,2.856232891184682,3.062322253142792,2.7350653859128293,3.0992554928799123,2.2119178067372296,2.5262481552495544,2.8575973865907613,2.025575927264363,1.6643182824177245,1.5914875719136532,0.7642067970032187,0.6212367079059646,0.022952877322182985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k4x,1.1524343692300258,7.163951750769675,13.95653922104614,10.393445146040065,7.0785546396360814,11.5791970720271,14.094769858895212,13.443219896554822,13.136946716675837,9.317771244846071,13.661600388182976,13.273095039216642,5.706841478999934,4.392966907219261,2.7135377172524784,7.164911956106579,8.013255148217695,1.432823931213136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ka6,1.023751835617141,13.220319779533646,37.90341437614564,41.19960548307203,30.299654909694723,25.35208352955972,28.965072415590953,31.83416190373333,30.755421067219686,29.693782073430782,33.70509260026404,39.08891962400992,28.36444533793042,27.356284421454745,25.560356951518656,23.869291603207444,20.436109854719007,14.588437481480298,14.112516002889834,9.992386805866659,5.931279202961832,12.386560284414145,0.11709288870224555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
