ID,paired_000.00_002.00THz,paired_002.00_004.00THz,paired_004.00_006.00THz,paired_006.00_008.00THz,paired_008.00_010.00THz,paired_010.00_012.00THz,paired_012.00_014.00THz,paired_014.00_016.00THz,paired_016.00_018.00THz,paired_018.00_020.00THz,paired_020.00_022.00THz,paired_022.00_024.00THz,paired_024.00_026.00THz,paired_026.00_028.00THz,paired_028.00_030.00THz,paired_030.00_032.00THz,paired_032.00_034.00THz,paired_034.00_036.00THz,paired_036.00_038.00THz,paired_038.00_040.00THz,paired_040.00_042.00THz,paired_042.00_044.00THz,paired_044.00_046.00THz,paired_046.00_048.00THz,paired_048.00_050.00THz,paired_050.00_052.00THz,paired_052.00_054.00THz,paired_054.00_056.00THz,paired_056.00_058.00THz,paired_058.00_060.00THz,paired_060.00_062.00THz,paired_062.00_064.00THz,paired_064.00_066.00THz,paired_066.00_068.00THz,paired_068.00_070.00THz,paired_070.00_072.00THz,paired_072.00_074.00THz,paired_074.00_076.00THz,paired_076.00_078.00THz,paired_078.00_080.00THz,paired_080.00_082.00THz,paired_082.00_084.00THz,paired_084.00_086.00THz,paired_086.00_088.00THz,paired_088.00_090.00THz,paired_090.00_092.00THz,paired_092.00_094.00THz,paired_094.00_096.00THz,paired_096.00_098.00THz,paired_098.00_100.00THz
xub,0.011764747352098247,0.09492635320203176,0.13255293489522985,0.10496597365670644,0.1256007401831493,0.13082441054695582,0.10286856414771843,0.08312516704582885,0.10992760830866413,0.05378108096599452,0.03918242752517306,0.01047999217044969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xut,0.07389621519767055,0.1610352490229752,0.1482643306598499,0.12429934386462811,0.11425710563685194,0.09065217475799144,0.05479742626577298,0.02551023496233021,0.035174952971561355,0.03836106678439244,0.03829576249252135,0.03500912774250688,0.03365867629317898,0.025675330728448537,0.0011130026193200808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xz4,0.044089916892781744,0.16524550203024815,0.1214184046437487,0.11530340203426802,0.14860618083559815,0.15897187987901223,0.009662905055004457,0.025287159040329393,0.02006614765427693,0.05701187796329966,0.05737261524103687,0.016447016962077492,0.0542682927592504,0.006248699009067449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y2l,0.041509378701473525,0.1768501642558645,0.23356907932447013,0.21418791297095618,0.053588139968196474,0.12111246194821079,0.10311153018664092,0.05607133264418758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yav,0.06538053096215016,0.3045328262742258,0.2953846642464374,0.26103185087939346,0.06433490312695858,0.008190746443489817,0.001144478067344814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ym6,0.011798820192482375,0.08504225954907489,0.09992488709066169,0.10659898115419733,0.10642519962557548,0.08808025304156693,0.08171369584029174,0.06279024749993746,0.08709301898704049,0.056510883506179,0.0,0.0,0.009965872456857802,0.03923766504410254,0.07406906300019811,0.039624471704285895,0.028198431662697438,0.01970934099055734,0.0032169086542932126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ymc,0.15153880780645584,0.2739123354834389,0.16324623554851,0.13789770020327752,0.0750010676452565,0.0617703334917171,0.02889136730931236,0.01536680713847853,0.0923753453735532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yq2,0.014470376094650255,0.08617705167391604,0.1066355066241948,0.10645301510441589,0.11391661974171856,0.07593333953329717,0.08655138121337047,0.048733068531260026,0.06652886495365642,0.06798871057947228,0.0,0.0,0.0,0.048861717622819156,0.09856121064370948,0.03785928726918308,0.01922274334404758,0.01971309937149538,0.0023940076987937326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yqu,0.014167246912494508,0.08966710980287658,0.10405212762340826,0.11418837278101979,0.11502571934492133,0.08150794271799855,0.08937873421292267,0.047714162415327,0.08031375626789587,0.05074291729999718,0.00024974674280206537,0.0,0.0,0.05035826420659924,0.06102614382576433,0.054909284334656236,0.020395353334182333,0.020852836779585115,0.00545028139754895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ysm,0.06280446965997813,0.16905798685676227,0.17125227701627396,0.1353234021376803,0.1100251245367845,0.08258680960764224,0.033941465139719254,0.049332135305110526,0.030303873339756267,0.03183514696135468,0.024845303558915233,0.029521218941028816,0.05156070173131201,0.012166045453316602,0.005444039754365306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ywe,0.14707914925951376,0.23914487241943622,0.14771777693974542,0.12332465276259236,0.06466977834519111,0.053339116104238644,0.03814460285432658,0.0,0.18658005131495592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z2s,0.0194795049364165,0.14523648694766567,0.12413266526326579,0.11057569618417289,0.13548447910426087,0.1153637647542682,0.11318116760092822,0.08528781940081771,0.058439531801791934,0.03941017666213554,0.021144007327572843,0.03226470001670376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z7n,0.026493492332849547,0.1289989378050962,0.12661534339041108,0.08271145760430167,0.08337670786135438,0.08592906549172126,0.04941529832461198,0.04403498473825344,0.09765475957420962,0.03455142301920159,0.0,0.0,0.0,0.011836453773909914,0.11707410986799485,0.07443922756884766,0.01916353006554865,0.017652001648476516,5.320693321156309e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z9y,0.013672346068544056,0.09088887591393834,0.10380398330831567,0.1073335007004465,0.10582623394761738,0.07950812705826306,0.08483627897416675,0.05061956504250886,0.06320117085304243,0.05541657608207914,0.0,0.0,0.0005423367033232766,0.07009756074202703,0.08892033008619252,0.03794579007893379,0.02294050388789163,0.021194850089177413,0.0032519704635319857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zxr,0.03411751135980087,0.19199517052332504,0.11580435555441339,0.11659360442902807,0.10277483956555786,0.10962873419290316,0.10289591777631323,0.08137630367665707,0.0623964154215823,0.04096130763635867,0.036936967348837814,0.004518872515222456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzr,0.10144015986754044,0.22857684211456253,0.14611577142677076,0.14159200043176104,0.10341677826091074,0.10829222287245503,0.03742590106329391,0.024497300037160163,0.10506599011367411,0.0035770338118716037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
