split,ID,source_folder,filtered_folder,source_li_file,source_total_file,filtered_li_file,filtered_total_file,li_staging_method,total_staging_method,auxiliary_file_count,auxiliary_staging_methods,status
train,hcm,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hcm,/content/obelix_audit_filtered_spectra/Train_cif/hcm,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hcm/Lithium_PDOS_hcm.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hcm/Total_DOS_hcm.csv,/content/obelix_audit_filtered_spectra/Train_cif/hcm/Lithium_PDOS_hcm.csv,/content/obelix_audit_filtered_spectra/Train_cif/hcm/Total_DOS_hcm.csv,copy2,copy2,2,copy2,ok
train,hja,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hja,/content/obelix_audit_filtered_spectra/Train_cif/hja,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hja/Lithium_PDOS_hja.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hja/Total_DOS_hja.csv,/content/obelix_audit_filtered_spectra/Train_cif/hja/Lithium_PDOS_hja.csv,/content/obelix_audit_filtered_spectra/Train_cif/hja/Total_DOS_hja.csv,copy2,copy2,2,copy2,ok
train,i12,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/i12,/content/obelix_audit_filtered_spectra/Train_cif/i12,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/i12/Lithium_PDOS_i12.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/i12/Total_DOS_i12.csv,/content/obelix_audit_filtered_spectra/Train_cif/i12/Lithium_PDOS_i12.csv,/content/obelix_audit_filtered_spectra/Train_cif/i12/Total_DOS_i12.csv,copy2,copy2,2,copy2,ok
train,ia5,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ia5,/content/obelix_audit_filtered_spectra/Train_cif/ia5,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ia5/Lithium_PDOS_ia5.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ia5/Total_DOS_ia5.csv,/content/obelix_audit_filtered_spectra/Train_cif/ia5/Lithium_PDOS_ia5.csv,/content/obelix_audit_filtered_spectra/Train_cif/ia5/Total_DOS_ia5.csv,copy2,copy2,2,copy2,ok
train,iiy,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/iiy,/content/obelix_audit_filtered_spectra/Train_cif/iiy,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/iiy/Lithium_PDOS_iiy.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/iiy/Total_DOS_iiy.csv,/content/obelix_audit_filtered_spectra/Train_cif/iiy/Lithium_PDOS_iiy.csv,/content/obelix_audit_filtered_spectra/Train_cif/iiy/Total_DOS_iiy.csv,copy2,copy2,2,copy2,ok
train,ij5,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ij5,/content/obelix_audit_filtered_spectra/Train_cif/ij5,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ij5/Lithium_PDOS_ij5.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ij5/Total_DOS_ij5.csv,/content/obelix_audit_filtered_spectra/Train_cif/ij5/Lithium_PDOS_ij5.csv,/content/obelix_audit_filtered_spectra/Train_cif/ij5/Total_DOS_ij5.csv,copy2,copy2,2,copy2,ok
train,ik8,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ik8,/content/obelix_audit_filtered_spectra/Train_cif/ik8,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ik8/Lithium_PDOS_ik8.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ik8/Total_DOS_ik8.csv,/content/obelix_audit_filtered_spectra/Train_cif/ik8/Lithium_PDOS_ik8.csv,/content/obelix_audit_filtered_spectra/Train_cif/ik8/Total_DOS_ik8.csv,copy2,copy2,2,copy2,ok
train,iqt,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/iqt,/content/obelix_audit_filtered_spectra/Train_cif/iqt,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/iqt/Lithium_PDOS_iqt.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/iqt/Total_DOS_iqt.csv,/content/obelix_audit_filtered_spectra/Train_cif/iqt/Lithium_PDOS_iqt.csv,/content/obelix_audit_filtered_spectra/Train_cif/iqt/Total_DOS_iqt.csv,copy2,copy2,2,copy2,ok
train,ish,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ish,/content/obelix_audit_filtered_spectra/Train_cif/ish,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ish/Lithium_PDOS_ish.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ish/Total_DOS_ish.csv,/content/obelix_audit_filtered_spectra/Train_cif/ish/Lithium_PDOS_ish.csv,/content/obelix_audit_filtered_spectra/Train_cif/ish/Total_DOS_ish.csv,copy2,copy2,2,copy2,ok
train,ix1,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ix1,/content/obelix_audit_filtered_spectra/Train_cif/ix1,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ix1/Lithium_PDOS_ix1.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ix1/Total_DOS_ix1.csv,/content/obelix_audit_filtered_spectra/Train_cif/ix1/Lithium_PDOS_ix1.csv,/content/obelix_audit_filtered_spectra/Train_cif/ix1/Total_DOS_ix1.csv,copy2,copy2,2,copy2,ok
train,j8q,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/j8q,/content/obelix_audit_filtered_spectra/Train_cif/j8q,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/j8q/Lithium_PDOS_j8q.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/j8q/Total_DOS_j8q.csv,/content/obelix_audit_filtered_spectra/Train_cif/j8q/Lithium_PDOS_j8q.csv,/content/obelix_audit_filtered_spectra/Train_cif/j8q/Total_DOS_j8q.csv,copy2,copy2,2,copy2,ok
train,jkq,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/jkq,/content/obelix_audit_filtered_spectra/Train_cif/jkq,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/jkq/Lithium_PDOS_jkq.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/jkq/Total_DOS_jkq.csv,/content/obelix_audit_filtered_spectra/Train_cif/jkq/Lithium_PDOS_jkq.csv,/content/obelix_audit_filtered_spectra/Train_cif/jkq/Total_DOS_jkq.csv,copy2,copy2,2,copy2,ok
train,jl4,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/jl4,/content/obelix_audit_filtered_spectra/Train_cif/jl4,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/jl4/Lithium_PDOS_jl4.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/jl4/Total_DOS_jl4.csv,/content/obelix_audit_filtered_spectra/Train_cif/jl4/Lithium_PDOS_jl4.csv,/content/obelix_audit_filtered_spectra/Train_cif/jl4/Total_DOS_jl4.csv,copy2,copy2,2,copy2,ok
train,joc,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/joc,/content/obelix_audit_filtered_spectra/Train_cif/joc,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/joc/Lithium_PDOS_joc.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/joc/Total_DOS_joc.csv,/content/obelix_audit_filtered_spectra/Train_cif/joc/Lithium_PDOS_joc.csv,/content/obelix_audit_filtered_spectra/Train_cif/joc/Total_DOS_joc.csv,copy2,copy2,2,copy2,ok
train,jqc,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/jqc,/content/obelix_audit_filtered_spectra/Train_cif/jqc,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/jqc/Lithium_PDOS_jqc.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/jqc/Total_DOS_jqc.csv,/content/obelix_audit_filtered_spectra/Train_cif/jqc/Lithium_PDOS_jqc.csv,/content/obelix_audit_filtered_spectra/Train_cif/jqc/Total_DOS_jqc.csv,copy2,copy2,2,copy2,ok
train,k4x,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/k4x,/content/obelix_audit_filtered_spectra/Train_cif/k4x,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/k4x/Lithium_PDOS_k4x.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/k4x/Total_DOS_k4x.csv,/content/obelix_audit_filtered_spectra/Train_cif/k4x/Lithium_PDOS_k4x.csv,/content/obelix_audit_filtered_spectra/Train_cif/k4x/Total_DOS_k4x.csv,copy2,copy2,2,copy2,ok
train,ka6,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ka6,/content/obelix_audit_filtered_spectra/Train_cif/ka6,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ka6/Lithium_PDOS_ka6.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ka6/Total_DOS_ka6.csv,/content/obelix_audit_filtered_spectra/Train_cif/ka6/Lithium_PDOS_ka6.csv,/content/obelix_audit_filtered_spectra/Train_cif/ka6/Total_DOS_ka6.csv,copy2,copy2,2,copy2,ok
train,kab,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kab,/content/obelix_audit_filtered_spectra/Train_cif/kab,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kab/Lithium_PDOS_kab.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kab/Total_DOS_kab.csv,/content/obelix_audit_filtered_spectra/Train_cif/kab/Lithium_PDOS_kab.csv,/content/obelix_audit_filtered_spectra/Train_cif/kab/Total_DOS_kab.csv,copy2,copy2,2,copy2,ok
train,kbo,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kbo,/content/obelix_audit_filtered_spectra/Train_cif/kbo,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kbo/Lithium_PDOS_kbo.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kbo/Total_DOS_kbo.csv,/content/obelix_audit_filtered_spectra/Train_cif/kbo/Lithium_PDOS_kbo.csv,/content/obelix_audit_filtered_spectra/Train_cif/kbo/Total_DOS_kbo.csv,copy2,copy2,2,copy2,ok
train,kbq,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kbq,/content/obelix_audit_filtered_spectra/Train_cif/kbq,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kbq/Lithium_PDOS_kbq.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kbq/Total_DOS_kbq.csv,/content/obelix_audit_filtered_spectra/Train_cif/kbq/Lithium_PDOS_kbq.csv,/content/obelix_audit_filtered_spectra/Train_cif/kbq/Total_DOS_kbq.csv,copy2,copy2,2,copy2,ok
train,kbu,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kbu,/content/obelix_audit_filtered_spectra/Train_cif/kbu,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kbu/Lithium_PDOS_kbu.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kbu/Total_DOS_kbu.csv,/content/obelix_audit_filtered_spectra/Train_cif/kbu/Lithium_PDOS_kbu.csv,/content/obelix_audit_filtered_spectra/Train_cif/kbu/Total_DOS_kbu.csv,copy2,copy2,2,copy2,ok
train,kfp,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kfp,/content/obelix_audit_filtered_spectra/Train_cif/kfp,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kfp/Lithium_PDOS_kfp.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kfp/Total_DOS_kfp.csv,/content/obelix_audit_filtered_spectra/Train_cif/kfp/Lithium_PDOS_kfp.csv,/content/obelix_audit_filtered_spectra/Train_cif/kfp/Total_DOS_kfp.csv,copy2,copy2,2,copy2,ok
train,kgl,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kgl,/content/obelix_audit_filtered_spectra/Train_cif/kgl,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kgl/Lithium_PDOS_kgl.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kgl/Total_DOS_kgl.csv,/content/obelix_audit_filtered_spectra/Train_cif/kgl/Lithium_PDOS_kgl.csv,/content/obelix_audit_filtered_spectra/Train_cif/kgl/Total_DOS_kgl.csv,copy2,copy2,2,copy2,ok
train,kkn,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kkn,/content/obelix_audit_filtered_spectra/Train_cif/kkn,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kkn/Lithium_PDOS_kkn.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kkn/Total_DOS_kkn.csv,/content/obelix_audit_filtered_spectra/Train_cif/kkn/Lithium_PDOS_kkn.csv,/content/obelix_audit_filtered_spectra/Train_cif/kkn/Total_DOS_kkn.csv,copy2,copy2,2,copy2,ok
train,kko,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kko,/content/obelix_audit_filtered_spectra/Train_cif/kko,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kko/Lithium_PDOS_kko.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kko/Total_DOS_kko.csv,/content/obelix_audit_filtered_spectra/Train_cif/kko/Lithium_PDOS_kko.csv,/content/obelix_audit_filtered_spectra/Train_cif/kko/Total_DOS_kko.csv,copy2,copy2,2,copy2,ok
train,kmv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kmv,/content/obelix_audit_filtered_spectra/Train_cif/kmv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kmv/Lithium_PDOS_kmv.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kmv/Total_DOS_kmv.csv,/content/obelix_audit_filtered_spectra/Train_cif/kmv/Lithium_PDOS_kmv.csv,/content/obelix_audit_filtered_spectra/Train_cif/kmv/Total_DOS_kmv.csv,copy2,copy2,2,copy2,ok
train,kop,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kop,/content/obelix_audit_filtered_spectra/Train_cif/kop,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kop/Lithium_PDOS_kop.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kop/Total_DOS_kop.csv,/content/obelix_audit_filtered_spectra/Train_cif/kop/Lithium_PDOS_kop.csv,/content/obelix_audit_filtered_spectra/Train_cif/kop/Total_DOS_kop.csv,copy2,copy2,2,copy2,ok
train,l9r,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/l9r,/content/obelix_audit_filtered_spectra/Train_cif/l9r,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/l9r/Lithium_PDOS_l9r.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/l9r/Total_DOS_l9r.csv,/content/obelix_audit_filtered_spectra/Train_cif/l9r/Lithium_PDOS_l9r.csv,/content/obelix_audit_filtered_spectra/Train_cif/l9r/Total_DOS_l9r.csv,copy2,copy2,2,copy2,ok
train,l9v,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/l9v,/content/obelix_audit_filtered_spectra/Train_cif/l9v,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/l9v/Lithium_PDOS_l9v.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/l9v/Total_DOS_l9v.csv,/content/obelix_audit_filtered_spectra/Train_cif/l9v/Lithium_PDOS_l9v.csv,/content/obelix_audit_filtered_spectra/Train_cif/l9v/Total_DOS_l9v.csv,copy2,copy2,2,copy2,ok
train,lap,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lap,/content/obelix_audit_filtered_spectra/Train_cif/lap,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lap/Lithium_PDOS_lap.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lap/Total_DOS_lap.csv,/content/obelix_audit_filtered_spectra/Train_cif/lap/Lithium_PDOS_lap.csv,/content/obelix_audit_filtered_spectra/Train_cif/lap/Total_DOS_lap.csv,copy2,copy2,2,copy2,ok
train,ldx,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ldx,/content/obelix_audit_filtered_spectra/Train_cif/ldx,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ldx/Lithium_PDOS_ldx.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ldx/Total_DOS_ldx.csv,/content/obelix_audit_filtered_spectra/Train_cif/ldx/Lithium_PDOS_ldx.csv,/content/obelix_audit_filtered_spectra/Train_cif/ldx/Total_DOS_ldx.csv,copy2,copy2,2,copy2,ok
train,lkm,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lkm,/content/obelix_audit_filtered_spectra/Train_cif/lkm,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lkm/Lithium_PDOS_lkm.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lkm/Total_DOS_lkm.csv,/content/obelix_audit_filtered_spectra/Train_cif/lkm/Lithium_PDOS_lkm.csv,/content/obelix_audit_filtered_spectra/Train_cif/lkm/Total_DOS_lkm.csv,copy2,copy2,2,copy2,ok
train,lol,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lol,/content/obelix_audit_filtered_spectra/Train_cif/lol,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lol/Lithium_PDOS_lol.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lol/Total_DOS_lol.csv,/content/obelix_audit_filtered_spectra/Train_cif/lol/Lithium_PDOS_lol.csv,/content/obelix_audit_filtered_spectra/Train_cif/lol/Total_DOS_lol.csv,copy2,copy2,2,copy2,ok
train,lpx,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lpx,/content/obelix_audit_filtered_spectra/Train_cif/lpx,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lpx/Lithium_PDOS_lpx.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lpx/Total_DOS_lpx.csv,/content/obelix_audit_filtered_spectra/Train_cif/lpx/Lithium_PDOS_lpx.csv,/content/obelix_audit_filtered_spectra/Train_cif/lpx/Total_DOS_lpx.csv,copy2,copy2,2,copy2,ok
train,lrh,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lrh,/content/obelix_audit_filtered_spectra/Train_cif/lrh,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lrh/Lithium_PDOS_lrh.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lrh/Total_DOS_lrh.csv,/content/obelix_audit_filtered_spectra/Train_cif/lrh/Lithium_PDOS_lrh.csv,/content/obelix_audit_filtered_spectra/Train_cif/lrh/Total_DOS_lrh.csv,copy2,copy2,2,copy2,ok
train,lxk,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lxk,/content/obelix_audit_filtered_spectra/Train_cif/lxk,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lxk/Lithium_PDOS_lxk.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lxk/Total_DOS_lxk.csv,/content/obelix_audit_filtered_spectra/Train_cif/lxk/Lithium_PDOS_lxk.csv,/content/obelix_audit_filtered_spectra/Train_cif/lxk/Total_DOS_lxk.csv,copy2,copy2,2,copy2,ok
train,m0v,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/m0v,/content/obelix_audit_filtered_spectra/Train_cif/m0v,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/m0v/Lithium_PDOS_m0v.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/m0v/Total_DOS_m0v.csv,/content/obelix_audit_filtered_spectra/Train_cif/m0v/Lithium_PDOS_m0v.csv,/content/obelix_audit_filtered_spectra/Train_cif/m0v/Total_DOS_m0v.csv,copy2,copy2,2,copy2,ok
