split,ID,family,intended_formula_OBELiX,production_formula,audit_status,priority_rank,reasons,Li_relative_error,composition_total_variation_error,median_native_spacing_THz,max_plotted_frequency_THz,true_min_eigenfrequency_THz,production_structure_file,spectrum_file
train,bq9,oxides,Li3BiO3,Li24 Bi8 O24,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.11960428862999706,21.98850117318867,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/bq9/relaxed_bq9.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/bq9/bq9_combined_Total_DOS_Li_PDOS.csv
train,bsa,oxides,LiGaO2,Li4 Ga4 O8,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.12648274359132206,23.316212292536328,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/bsa/relaxed_bsa.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/bsa/bsa_combined_Total_DOS_Li_PDOS.csv
train,bv2,oxides,LiYO2,Li4 Y4 O8,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.12896338782584937,22.746571800023546,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/bv2/relaxed_bv2.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/bv2/bv2_combined_Total_DOS_Li_PDOS.csv
train,c0g,garnet,Li5.5La3Ta1.75Sm0.25O12,Li44 La24 Sm2 Ta14 O96,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.13090102953334304,24.07757005807781,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/c0g/relaxed_c0g.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/c0g/c0g_combined_Total_DOS_Li_PDOS.csv
train,cdk,LIPON,Li2(PO2N),Li8 P4 N4 O8,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.19708166791634318,36.48305257778412,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/cdk/relaxed_cdk.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/cdk/cdk_combined_Total_DOS_Li_PDOS.csv
train,clt,copper pyroborate,Li6CuB4O10,Li6 Cu1 B4 O10,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.25863501416759505,47.536113284931496,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/clt/relaxed_clt.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/clt/clt_combined_Total_DOS_Li_PDOS.csv
train,d7f,oxides,Li3BiO4,Li12 Bi4 O16,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.11921909945515452,22.0463071987103,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/d7f/relaxed_d7f.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/d7f/d7f_combined_Total_DOS_Li_PDOS.csv
train,d9l,argyrodites,Li6P(S4.5Se0.5)Br,Li24 P4 Se2 S18 Br4,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.10355339531337648,19.06656707064924,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/d9l/relaxed_d9l.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/d9l/d9l_combined_Total_DOS_Li_PDOS.csv
train,dc8,fluorophosphates,Li9Mg3(PO4)4F3,Li18 Mg6 P8 O32 F6,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.20402453073352955,36.677366173105376,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dc8/relaxed_dc8.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/dc8/dc8_combined_Total_DOS_Li_PDOS.csv
train,dth,LISICON,Li4GeO4,Li16 Ge4 O16,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.14370894629252362,26.613768529234147,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dth/relaxed_dth.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/dth/dth_combined_Total_DOS_Li_PDOS.csv
train,dvn,chlorides,Li2MgCl4,Li16 Mg8 Cl32,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.07706463843310771,14.204875132995172,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dvn/relaxed_dvn.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/dvn/dvn_combined_Total_DOS_Li_PDOS.csv
train,ek5,pyrochlore,LiSrNb2O6F,Sr8 Li8 Nb16 O48 F8,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.16180017664263247,28.895600689879405,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ek5/relaxed_ek5.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/ek5/ek5_combined_Total_DOS_Li_PDOS.csv
train,fft,nitrides,Li3N,Li6 N2,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.14618401666072245,23.30617830733919,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fft/relaxed_fft.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/fft/fft_combined_Total_DOS_Li_PDOS.csv
train,fj5,LISICON,Li6.5O8P1.5Si0.5,Li13 Si1 P3 O16,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.1960758276318586,35.285106874199464,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fj5/relaxed_fj5.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/fj5/fj5_combined_Total_DOS_Li_PDOS.csv
train,fkj,argyrodites,Li6.5P0.5Si0.5S5Br,Li26 Si2 P2 S20 Br4,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.10449468301632114,19.26364055162617,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fkj/relaxed_fkj.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/fkj/fkj_combined_Total_DOS_Li_PDOS.csv
train,fwz,thio-LISICON,Li2SiS3,Li8 Si4 S12,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.10945695502389646,20.22846072991109,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fwz/relaxed_fwz.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/fwz/fwz_combined_Total_DOS_Li_PDOS.csv
train,gcj,garnet,Li6(La2Ca)(NbO6)2,Li48 Ca8 La16 Nb16 O96,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.1342659623086302,24.71204264279646,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gcj/relaxed_gcj.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/gcj/gcj_combined_Total_DOS_Li_PDOS.csv
train,gkl,garnet,Li5La3Nb2O12,Li40 La24 Nb16 O96,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.13698433222879336,25.20672382852741,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gkl/relaxed_gkl.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/gkl/gkl_combined_Total_DOS_Li_PDOS.csv
train,goi,nan,LiClC3H7NO,Li4 H28 C12 N4 Cl4 O4,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.5531834439962466,101.425497894353,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/goi/relaxed_goi.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/goi/goi_combined_Total_DOS_Li_PDOS.csv
train,gvd,nitrides,Li3N,Li3 N1,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.11817970422595359,22.06491300131008,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gvd/relaxed_gvd.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/gvd/gvd_combined_Total_DOS_Li_PDOS.csv
train,gxz,phosphates,Li4Zn(PO4)2,Li8 Zn2 P4 O16,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.20873677956869152,37.41213748905203,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gxz/relaxed_gxz.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/gxz/gxz_combined_Total_DOS_Li_PDOS.csv
train,gz8,garnet,Li5La3Ta2O12,Li40 La24 Ta16 O96,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.1352541550876075,24.88459890303691,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gz8/relaxed_gz8.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/gz8/gz8_combined_Total_DOS_Li_PDOS.csv
train,h6c,LISICON,Li3VO4,Li6 V2 O8,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.15610041170525468,28.87651291788716,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h6c/relaxed_h6c.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/h6c/h6c_combined_Total_DOS_Li_PDOS.csv
train,h82,argyrodites,Li6PS5Br0.25I0.75,Li24 P4 S20 I3 Br1,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.10318671780903266,19.0015540589106,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h82/relaxed_h82.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/h82/h82_combined_Total_DOS_Li_PDOS.csv
train,h89,garnet,Li6BaLa2Ta2O12,Ba8 Li48 La16 Ta16 O96,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.13125737092757195,24.134512490273668,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h89/relaxed_h89.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/h89/h89_combined_Total_DOS_Li_PDOS.csv
train,hcm,garnet,Li5La3Ta2O12,Li40 La24 Ta16 O96,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.139164236485128,25.58201392401969,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hcm/relaxed_hcm.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/hcm/hcm_combined_Total_DOS_Li_PDOS.csv
train,hja,molybdates,(Li0.5Ce0.25Pr0.25)(MoO4),Li2 Ce1 Pr1 Mo4 O16,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.16935871447976325,29.41446855714983,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hja/relaxed_hja.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/hja/hja_combined_Total_DOS_Li_PDOS.csv
train,i12,oxides,Li2CoTi3O8,Li8 Ti12 Co4 O32,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.13611114451635054,24.89508280596281,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/i12/relaxed_i12.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/i12/i12_combined_Total_DOS_Li_PDOS.csv
train,ia5,perovskites,LiLaNb2O7,Li2 La2 Nb4 O14,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.18482443209015997,29.62148430903238,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ia5/relaxed_ia5.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/ia5/ia5_combined_Total_DOS_Li_PDOS.csv
train,ij5,argyrodites,Li6PS5Cl0.5Br0.5,Li24 P4 S20 Br2 Cl2,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.10669464006901519,19.639881625494112,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ij5/relaxed_ij5.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/ij5/ij5_combined_Total_DOS_Li_PDOS.csv
train,j8q,LGPS,Li10GeP2S12,Li20 Ge2 P4 S24,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.1035305970059035,18.92336154355032,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/j8q/relaxed_j8q.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/j8q/j8q_combined_Total_DOS_Li_PDOS.csv
train,joc,thio-LISICON,Li3PS4,Li6 P2 S8,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.10168972177138436,18.777466235039096,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/joc/relaxed_joc.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/joc/joc_combined_Total_DOS_Li_PDOS.csv
train,jqc,hexaoxometalates,Li7BiO6,Li7 Bi1 O6,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.12581074545679627,23.181113270131515,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/jqc/relaxed_jqc.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/jqc/jqc_combined_Total_DOS_Li_PDOS.csv
train,ka6,garnet,Li5La3Ta2O12,Li40 La24 Ta16 O96,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.13525403641634526,24.884568645794168,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ka6/relaxed_ka6.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/ka6/ka6_combined_Total_DOS_Li_PDOS.csv
train,kbo,NASICON,Li2Sr2Al(PO4)3,Sr8 Li8 Al4 P12 O48,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.21596686626581896,38.94734473738151,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kbo/relaxed_kbo.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/kbo/kbo_combined_Total_DOS_Li_PDOS.csv
train,kbq,garnet,Li5La3Bi2O12,Li40 La24 Bi16 O96,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.12764021964689487,23.48329800136996,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kbq/relaxed_kbq.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/kbq/kbq_combined_Total_DOS_Li_PDOS.csv
train,kfp,pyrophosphate,Li2BaP2O7,Ba8 Li16 P16 O56,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.21325836311706325,38.15906702721657,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kfp/relaxed_kfp.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/kfp/kfp_combined_Total_DOS_Li_PDOS.csv
train,kgl,argyrodites,Li6PS5Cl0.75Br0.25,Li24 P4 S20 Br1 Cl3,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.10717655686653771,19.741192831430304,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kgl/relaxed_kgl.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/kgl/kgl_combined_Total_DOS_Li_PDOS.csv
train,kkn,halides,Li6NBr3,Li24 Br12 N4,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.11942170711472366,21.945406103765432,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kkn/relaxed_kkn.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/kkn/kkn_combined_Total_DOS_Li_PDOS.csv
train,kko,nan,Li10SnP2S12,Li20 Sn2 P4 S24,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.10272868610173447,18.82386788472641,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kko/relaxed_kko.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/kko/kko_combined_Total_DOS_Li_PDOS.csv
train,kmv,Chalcogenidotetrelates,Li4SnS4,Li16 Sn4 S16,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.09980248210553189,17.677308890070982,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kmv/relaxed_kmv.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/kmv/kmv_combined_Total_DOS_Li_PDOS.csv
train,l9r,garnet,Li6CaLa2Ta2O12,Li48 Ca8 La16 Ta16 O96,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.13391499441637578,24.63531362668927,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/l9r/relaxed_l9r.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/l9r/l9r_combined_Total_DOS_Li_PDOS.csv
train,l9v,fluorides,Li3AlF6,Li36 Al12 F72,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.12647780933104968,22.95562406536181,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/l9v/relaxed_l9v.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/l9v/l9v_combined_Total_DOS_Li_PDOS.csv
train,ldx,NASICON,LiGe2(PO4)3,Li6 Ge12 P18 O72,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.2629497753765584,40.80393006380409,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ldx/relaxed_ldx.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/ldx/ldx_combined_Total_DOS_Li_PDOS.csv
train,lkm,nan,Li6Ge2O7,Li24 Ge8 O28,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.14698836501154133,26.23495331712811,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lkm/relaxed_lkm.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/lkm/lkm_combined_Total_DOS_Li_PDOS.csv
train,lol,thio-LISICON,Li4PS4I,Li8 P2 S8 I2,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.10823542870455899,19.158561794134904,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lol/relaxed_lol.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/lol/lol_combined_Total_DOS_Li_PDOS.csv
train,lrh,NASICON,Li2.5V2(PO4)3,Li10 V8 P12 O48,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.2028763007376546,37.35390109298116,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lrh/relaxed_lrh.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/lrh/lrh_combined_Total_DOS_Li_PDOS.csv
train,mde,fluorooxoborate,LiB6O9F,Li4 B24 O36 F4,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.2794320577560718,50.08387725788147,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/mde/relaxed_mde.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/mde/mde_combined_Total_DOS_Li_PDOS.csv
train,mfs,oxides,Li2ZnGe3O8,Li8 Zn4 Ge12 O32,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.12936444566793526,23.83095335841393,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/mfs/relaxed_mfs.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/mfs/mfs_combined_Total_DOS_Li_PDOS.csv
train,mq1,thio-LISICON,Li3SbS4,Li6 Sb2 S8,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.06876636520452983,12.69373898914477,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/mq1/relaxed_mq1.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/mq1/mq1_combined_Total_DOS_Li_PDOS.csv
train,mtn,LGPS,Li10GeP2S12,Li20 Ge2 P4 S24,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.10430282596954754,19.1777042615385,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/mtn/relaxed_mtn.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/mtn/mtn_combined_Total_DOS_Li_PDOS.csv
train,n27,nan,LiBO2,Li4 B4 O8,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.27177715311875783,50.0304325026644,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/n27/relaxed_n27.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/n27/n27_combined_Total_DOS_Li_PDOS.csv
train,nhq,thio-LISICON,Li3PS4,Li12 P4 S16,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.10286770434378067,18.93715647357024,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/nhq/relaxed_nhq.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/nhq/nhq_combined_Total_DOS_Li_PDOS.csv
train,nig,argyrodites,Li6PS5Br,Li24 P4 S20 Br4,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.10528142994320255,19.41965533980801,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/nig/relaxed_nig.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/nig/nig_combined_Total_DOS_Li_PDOS.csv
train,nua,perovskites,Li(LaTiO4),Li2 La2 Ti2 O8,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.15664481610056757,27.202973766514024,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/nua/relaxed_nua.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/nua/nua_combined_Total_DOS_Li_PDOS.csv
train,oi6,hexaoxometalates,Li7SbO6,Li7 Sb1 O6,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.1384796491664133,24.820747361323807,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/oi6/relaxed_oi6.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/oi6/oi6_combined_Total_DOS_Li_PDOS.csv
train,p9u,argyrodites,Li6PS5I,Li24 P4 S20 I4,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.1030192742669005,18.97394638984549,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/p9u/relaxed_p9u.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/p9u/p9u_combined_Total_DOS_Li_PDOS.csv
train,pbz,LISICON,Li3.75Ge0.75V0.25O4,Li15 V1 Ge3 O16,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.1640452510215642,28.828438524642728,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pbz/relaxed_pbz.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/pbz/pbz_combined_Total_DOS_Li_PDOS.csv
train,pe2,nan,Li17Sb13S28,Li17 Sb13 S28,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.07052419649861186,12.969410313345607,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pe2/relaxed_pe2.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/pe2/pe2_combined_Total_DOS_Li_PDOS.csv
train,pg8,NASICON,Li1.5Fe0.5Ti1.5(PO4)3,Li9 Ti9 Fe3 P18 O72,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.22221880643418768,40.54594299121304,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pg8/relaxed_pg8.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/pg8/pg8_combined_Total_DOS_Li_PDOS.csv
train,pql,phosphates,Li8SiP4,Li64 Si8 P32,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.09080683128227651,16.76195735626635,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pql/relaxed_pql.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/pql/pql_combined_Total_DOS_Li_PDOS.csv
train,qa9,boron nitride,Li3BN2,Li6 B2 N4,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.30875421871940034,56.0690659675278,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qa9/relaxed_qa9.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/qa9/qa9_combined_Total_DOS_Li_PDOS.csv
