split,ID,family,intended_formula_OBELiX,source_role,source_file,production_file,source_formula,production_formula,source_counts_json,production_counts_json,source_partial_or_mixed_sites,source_mixed_species_sites,source_underoccupied_sites,source_to_production_status,source_to_OBELiX_status,production_to_OBELiX_status,source_to_production_max_absolute_count_change,source_to_production_element_set_preserved,source_to_production_Li_count_error,vacancy_or_partial_occupancy_preservation,source_to_production_delta_json
test,i4l,nan,Li4GeSSe3,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/i4l/ordered_adaptive_i4l.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/i4l/relaxed_i4l.cif,Li16 Ge4 Se12 S4,Li16 Ge4 Se12 S4,"{""Ge"": 4.0, ""Li"": 16.0, ""S"": 4.0, ""Se"": 12.0}","{""Ge"": 4.0, ""Li"": 16.0, ""S"": 4.0, ""Se"": 12.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Ge"": 0.0, ""Li"": 0.0, ""S"": 0.0, ""Se"": 0.0}"
test,ipo,garnet,Li7La3Hf2O12,fallback_unverified_source_candidate,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/ipo/ordered_x10_ipo.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/ipo/relaxed_ipo.cif,Li560 La240 Hf160 O960,Li560 La240 Hf160 O960,"{""Hf"": 160.0, ""La"": 240.0, ""Li"": 560.0, ""O"": 960.0}","{""Hf"": 160.0, ""La"": 240.0, ""Li"": 560.0, ""O"": 960.0}",0,0,0,UNVERIFIED_SOURCE_ROLE,PASS,PASS,0.0,True,0.0,source_role_unverified,"{""Hf"": 0.0, ""La"": 0.0, ""Li"": 0.0, ""O"": 0.0}"
test,j5g,garnet,Li6La3Nb1.5Y0.5O12,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/j5g/ordered_adaptive_j5g.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/j5g/relaxed_j5g.cif,Li48 La24 Y4 Nb12 O96,Li48 La24 Y4 Nb12 O96,"{""La"": 24.0, ""Li"": 48.0, ""Nb"": 12.0, ""O"": 96.0, ""Y"": 4.0}","{""La"": 24.0, ""Li"": 48.0, ""Nb"": 12.0, ""O"": 96.0, ""Y"": 4.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""La"": 0.0, ""Li"": 0.0, ""Nb"": 0.0, ""O"": 0.0, ""Y"": 0.0}"
test,jy6,argyrodites,Li6PO5Cl,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/jy6/ordered_adaptive_jy6.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/jy6/relaxed_jy6.cif,Li24 P4 Cl4 O20,Li24 P4 Cl4 O20,"{""Cl"": 4.0, ""Li"": 24.0, ""O"": 20.0, ""P"": 4.0}","{""Cl"": 4.0, ""Li"": 24.0, ""O"": 20.0, ""P"": 4.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Cl"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""P"": 0.0}"
test,klr,nan,Li4SnS2Se2,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/klr/ordered_adaptive_klr.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/klr/relaxed_klr.cif,Li16 Sn4 Se8 S8,Li16 Sn4 Se8 S8,"{""Li"": 16.0, ""S"": 8.0, ""Se"": 8.0, ""Sn"": 4.0}","{""Li"": 16.0, ""S"": 8.0, ""Se"": 8.0, ""Sn"": 4.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Li"": 0.0, ""S"": 0.0, ""Se"": 0.0, ""Sn"": 0.0}"
test,kxw,oxides,LiAlGeO4,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/kxw/ordered_adaptive_kxw.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/kxw/relaxed_kxw.cif,Li18 Al18 Ge18 O72,Li18 Al18 Ge18 O72,"{""Al"": 18.0, ""Ge"": 18.0, ""Li"": 18.0, ""O"": 72.0}","{""Al"": 18.0, ""Ge"": 18.0, ""Li"": 18.0, ""O"": 72.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Al"": 0.0, ""Ge"": 0.0, ""Li"": 0.0, ""O"": 0.0}"
test,l2w,thio-phosphate,Li3.333Mg0.333P2S6,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/l2w/ordered_adaptive_l2w.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/l2w/relaxed_l2w.cif,Li3 Mg1 P2 S6,Li3 Mg1 P2 S6,"{""Li"": 3.0, ""Mg"": 1.0, ""P"": 2.0, ""S"": 6.0}","{""Li"": 3.0, ""Mg"": 1.0, ""P"": 2.0, ""S"": 6.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,WARN_INTEGERIZATION_APPROXIMATION,WARN_INTEGERIZATION_APPROXIMATION,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Li"": 0.0, ""Mg"": 0.0, ""P"": 0.0, ""S"": 0.0}"
test,l6h,garnet,Li49.6Al1.6La24Zr14.4Ta1.6O96,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/l6h/ordered_adaptive_l6h.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/l6h/relaxed_l6h.cif,Li51 La24 Zr14 Ta2 Al2 O96,Li51 La24 Zr14 Ta2 Al2 O96,"{""Al"": 2.0, ""La"": 24.0, ""Li"": 51.0, ""O"": 96.0, ""Ta"": 2.0, ""Zr"": 14.0}","{""Al"": 2.0, ""La"": 24.0, ""Li"": 51.0, ""O"": 96.0, ""Ta"": 2.0, ""Zr"": 14.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS_INTEGERIZED_COMPOSITION,PASS_INTEGERIZED_COMPOSITION,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Al"": 0.0, ""La"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""Ta"": 0.0, ""Zr"": 0.0}"
test,lpt,garnet,Li4Nd3TeSbO12,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/lpt/ordered_adaptive_lpt.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/lpt/relaxed_lpt.cif,Li32 Nd24 Sb8 Te8 O96,Li32 Nd24 Sb8 Te8 O96,"{""Li"": 32.0, ""Nd"": 24.0, ""O"": 96.0, ""Sb"": 8.0, ""Te"": 8.0}","{""Li"": 32.0, ""Nd"": 24.0, ""O"": 96.0, ""Sb"": 8.0, ""Te"": 8.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Li"": 0.0, ""Nd"": 0.0, ""O"": 0.0, ""Sb"": 0.0, ""Te"": 0.0}"
test,lud,perovskites,(La0.6Li0.4)(Ti0.8Al0.2)O3,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/lud/ordered_adaptive_lud.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/lud/relaxed_lud.cif,Li0.5 La0.5 Ti0.5 Al0.5 O3,Li1 La1 Ti1 Al1 O3,"{""Al"": 0.5, ""La"": 0.5, ""Li"": 0.5, ""O"": 3.0, ""Ti"": 0.5}","{""Al"": 1.0, ""La"": 1.0, ""Li"": 1.0, ""O"": 3.0, ""Ti"": 1.0}",2,2,0,FAIL_RELAXATION_CHANGED_COMPOSITION,WARN_INTEGERIZATION_APPROXIMATION,FAIL_GENERAL_STOICHIOMETRY,0.5,True,0.5,not_preserved_through_relaxation,"{""Al"": 0.5, ""La"": 0.5, ""Li"": 0.5, ""O"": 0.0, ""Ti"": 0.5}"
test,mdp,nan,Li7P3S11,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/mdp/ordered_adaptive_mdp.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/mdp/relaxed_mdp.cif,Li14 P6 S22,Li14 P6 S22,"{""Li"": 14.0, ""P"": 6.0, ""S"": 22.0}","{""Li"": 14.0, ""P"": 6.0, ""S"": 22.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Li"": 0.0, ""P"": 0.0, ""S"": 0.0}"
test,me3,Lanthanumlithiumoxide,(La0.9Sr0.1)LiO2,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/me3/ordered_adaptive_me3.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/me3/relaxed_me3.cif,Sr0.5 Li4 La3.5 O8,Sr1 Li4 La4 O8,"{""La"": 3.5, ""Li"": 4.0, ""O"": 8.0, ""Sr"": 0.5}","{""La"": 4.0, ""Li"": 4.0, ""O"": 8.0, ""Sr"": 1.0}",1,1,0,FAIL_RELAXATION_CHANGED_COMPOSITION,PASS_INTEGERIZED_COMPOSITION,WARN_INTEGERIZATION_APPROXIMATION,0.5,True,0.0,not_preserved_through_relaxation,"{""La"": 0.5, ""Li"": 0.0, ""O"": 0.0, ""Sr"": 0.5}"
test,mfu,molybdates,Li3Fe(MoO4)3,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/mfu/ordered_adaptive_mfu.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/mfu/relaxed_mfu.cif,Li12 Fe4 Mo12 O48,Li12 Fe4 Mo12 O48,"{""Fe"": 4.0, ""Li"": 12.0, ""Mo"": 12.0, ""O"": 48.0}","{""Fe"": 4.0, ""Li"": 12.0, ""Mo"": 12.0, ""O"": 48.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Fe"": 0.0, ""Li"": 0.0, ""Mo"": 0.0, ""O"": 0.0}"
test,mn3,nan,Li4SnSe4,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/mn3/ordered_adaptive_mn3.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/mn3/relaxed_mn3.cif,Li16 Sn4 Se16,Li16 Sn4 Se16,"{""Li"": 16.0, ""Se"": 16.0, ""Sn"": 4.0}","{""Li"": 16.0, ""Se"": 16.0, ""Sn"": 4.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Li"": 0.0, ""Se"": 0.0, ""Sn"": 0.0}"
test,mtr,garnet,Fe0.16La2.95Li5.68Zr2O12,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/mtr/ordered_adaptive_mtr.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/mtr/relaxed_mtr.cif,Li45 La24 Zr16 Fe1 O96,Li45 La24 Zr16 Fe1 O96,"{""Fe"": 1.0, ""La"": 24.0, ""Li"": 45.0, ""O"": 96.0, ""Zr"": 16.0}","{""Fe"": 1.0, ""La"": 24.0, ""Li"": 45.0, ""O"": 96.0, ""Zr"": 16.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS_INTEGERIZED_COMPOSITION,PASS_INTEGERIZED_COMPOSITION,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Fe"": 0.0, ""La"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""Zr"": 0.0}"
test,o0a,nan,Li4Ge0.75Sn0.25Se4,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/o0a/ordered_adaptive_o0a.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/o0a/relaxed_o0a.cif,Li16 Sn1 Ge3 Se16,Li16 Sn1 Ge3 Se16,"{""Ge"": 3.0, ""Li"": 16.0, ""Se"": 16.0, ""Sn"": 1.0}","{""Ge"": 3.0, ""Li"": 16.0, ""Se"": 16.0, ""Sn"": 1.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Ge"": 0.0, ""Li"": 0.0, ""Se"": 0.0, ""Sn"": 0.0}"
test,ob9,thio-phosphate,Li2.667Mg0.667P2S6,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/ob9/ordered_adaptive_ob9.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/ob9/relaxed_ob9.cif,Li3 Mg1 P2 S6,Li3 Mg1 P2 S6,"{""Li"": 3.0, ""Mg"": 1.0, ""P"": 2.0, ""S"": 6.0}","{""Li"": 3.0, ""Mg"": 1.0, ""P"": 2.0, ""S"": 6.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS_INTEGERIZED_COMPOSITION,PASS_INTEGERIZED_COMPOSITION,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Li"": 0.0, ""Mg"": 0.0, ""P"": 0.0, ""S"": 0.0}"
test,p81,halides,LiAlCl4,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/p81/ordered_adaptive_p81.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/p81/relaxed_p81.cif,Li4 Al4 Cl16,Li4 Al4 Cl16,"{""Al"": 4.0, ""Cl"": 16.0, ""Li"": 4.0}","{""Al"": 4.0, ""Cl"": 16.0, ""Li"": 4.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Al"": 0.0, ""Cl"": 0.0, ""Li"": 0.0}"
test,qer,nan,Li4Ge0.50Sn0.50Se4,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/qer/ordered_adaptive_qer.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/qer/relaxed_qer.cif,Li16 Sn2 Ge2 Se16,Li16 Sn2 Ge2 Se16,"{""Ge"": 2.0, ""Li"": 16.0, ""Se"": 16.0, ""Sn"": 2.0}","{""Ge"": 2.0, ""Li"": 16.0, ""Se"": 16.0, ""Sn"": 2.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Ge"": 0.0, ""Li"": 0.0, ""Se"": 0.0, ""Sn"": 0.0}"
test,ro9,Borophosphates,Li3BP2O8,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/ro9/ordered_adaptive_ro9.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/ro9/relaxed_ro9.cif,Li6 B2 P4 O16,Li6 B2 P4 O16,"{""B"": 2.0, ""Li"": 6.0, ""O"": 16.0, ""P"": 4.0}","{""B"": 2.0, ""Li"": 6.0, ""O"": 16.0, ""P"": 4.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""B"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""P"": 0.0}"
test,s2v,garnet,Fe0.19La2.95Li5.57Zr2O12,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/s2v/ordered_adaptive_s2v.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/s2v/relaxed_s2v.cif,Li45 La24 Zr16 Fe2 O96,Li45 La24 Zr16 Fe2 O96,"{""Fe"": 2.0, ""La"": 24.0, ""Li"": 45.0, ""O"": 96.0, ""Zr"": 16.0}","{""Fe"": 2.0, ""La"": 24.0, ""Li"": 45.0, ""O"": 96.0, ""Zr"": 16.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS_INTEGERIZED_COMPOSITION,PASS_INTEGERIZED_COMPOSITION,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Fe"": 0.0, ""La"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""Zr"": 0.0}"
test,um1,oxides,LiGaGeO4,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/um1/ordered_adaptive_um1.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/um1/relaxed_um1.cif,Li18 Ga18 Ge18 O72,Li18 Ga18 Ge18 O72,"{""Ga"": 18.0, ""Ge"": 18.0, ""Li"": 18.0, ""O"": 72.0}","{""Ga"": 18.0, ""Ge"": 18.0, ""Li"": 18.0, ""O"": 72.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Ga"": 0.0, ""Ge"": 0.0, ""Li"": 0.0, ""O"": 0.0}"
test,ux3,silicates,Li0.284Sm4.512Si3O12.91,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/ux3/ordered_adaptive_ux3.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/ux3/relaxed_ux3.cif,Li1 Sm9 Si6 O26,Li1 Sm9 Si6 O26,"{""Li"": 1.0, ""O"": 26.0, ""Si"": 6.0, ""Sm"": 9.0}","{""Li"": 1.0, ""O"": 26.0, ""Si"": 6.0, ""Sm"": 9.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS_INTEGERIZED_COMPOSITION,PASS_INTEGERIZED_COMPOSITION,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Li"": 0.0, ""O"": 0.0, ""Si"": 0.0, ""Sm"": 0.0}"
test,vlm,perovskites,(La0.65Li0.35)(Ti0.7Al0.3)O3,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/vlm/ordered_adaptive_vlm.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/vlm/relaxed_vlm.cif,Li0.5 La0.5 Ti0.5 Al0.5 O3,Li1 La1 Ti1 Al1 O3,"{""Al"": 0.5, ""La"": 0.5, ""Li"": 0.5, ""O"": 3.0, ""Ti"": 0.5}","{""Al"": 1.0, ""La"": 1.0, ""Li"": 1.0, ""O"": 3.0, ""Ti"": 1.0}",2,2,0,FAIL_RELAXATION_CHANGED_COMPOSITION,WARN_INTEGERIZATION_APPROXIMATION,FAIL_GENERAL_STOICHIOMETRY,0.5,True,0.5,not_preserved_through_relaxation,"{""Al"": 0.5, ""La"": 0.5, ""Li"": 0.5, ""O"": 0.0, ""Ti"": 0.5}"
test,vwy,perovskites,La0.56Li0.33TiO3,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/vwy/ordered_adaptive_vwy.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/vwy/relaxed_vwy.cif,Li1 La1 Ti2 O6,Li1 La1 Ti2 O6,"{""La"": 1.0, ""Li"": 1.0, ""O"": 6.0, ""Ti"": 2.0}","{""La"": 1.0, ""Li"": 1.0, ""O"": 6.0, ""Ti"": 2.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS_INTEGERIZED_COMPOSITION,PASS_INTEGERIZED_COMPOSITION,0.0,True,0.0,exactly_preserved_through_relaxation,"{""La"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""Ti"": 0.0}"
test,wa3,garnet,Li51.2Al1.6La24Zr16O96,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/wa3/ordered_adaptive_wa3.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/wa3/relaxed_wa3.cif,Li51 La24 Zr16 Al2 O96,Li51 La24 Zr16 Al2 O96,"{""Al"": 2.0, ""La"": 24.0, ""Li"": 51.0, ""O"": 96.0, ""Zr"": 16.0}","{""Al"": 2.0, ""La"": 24.0, ""Li"": 51.0, ""O"": 96.0, ""Zr"": 16.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS_INTEGERIZED_COMPOSITION,PASS_INTEGERIZED_COMPOSITION,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Al"": 0.0, ""La"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""Zr"": 0.0}"
test,wgw,perovskites,Li4Sr3Nb6O20,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/wgw/ordered_adaptive_wgw.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/wgw/relaxed_wgw.cif,Sr3 Li4 Nb6 O20,Sr3 Li4 Nb6 O20,"{""Li"": 4.0, ""Nb"": 6.0, ""O"": 20.0, ""Sr"": 3.0}","{""Li"": 4.0, ""Nb"": 6.0, ""O"": 20.0, ""Sr"": 3.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Li"": 0.0, ""Nb"": 0.0, ""O"": 0.0, ""Sr"": 0.0}"
test,xk3,nan,Li4GeSe4,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/xk3/ordered_adaptive_xk3.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/xk3/relaxed_xk3.cif,Li16 Ge4 Se16,Li16 Ge4 Se16,"{""Ge"": 4.0, ""Li"": 16.0, ""Se"": 16.0}","{""Ge"": 4.0, ""Li"": 16.0, ""Se"": 16.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Ge"": 0.0, ""Li"": 0.0, ""Se"": 0.0}"
test,xq3,perovskites,Li4Sr3Nb5.77Fe0.23O19.77,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/xq3/ordered_adaptive_xq3.cif,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/xq3/relaxed_xq3.cif,Sr3 Li4 Nb4 Fe1 O20,Sr3 Li4 Nb6 Fe1 O20,"{""Fe"": 1.0, ""Li"": 4.0, ""Nb"": 4.0, ""O"": 20.0, ""Sr"": 3.0}","{""Fe"": 1.0, ""Li"": 4.0, ""Nb"": 6.0, ""O"": 20.0, ""Sr"": 3.0}",0,0,0,FAIL_RELAXATION_CHANGED_COMPOSITION,FAIL_GENERAL_STOICHIOMETRY,WARN_INTEGERIZATION_APPROXIMATION,2.0,True,0.0,not_preserved_through_relaxation,"{""Fe"": 0.0, ""Li"": 0.0, ""Nb"": 2.0, ""O"": 0.0, ""Sr"": 0.0}"
